file,start_well,goal_well,path_length,path_dim_x,path_dim_y,path_dim_z,endpoints_dim_x,endpoints_dim_y,endpoints_dim_z,diff_dim_x,diff_dim_y,diff_dim_z
v2.5_0296.h5,6,2,28.0,10,12,3,9,12,3,1,0,0
v2.5_0296.h5,6,8,95.0,19,35,4,5,17,3,14,18,1
v2.5_0296.h5,6,3,22.0,7,4,8,7,2,7,0,2,1
v2.5_0296.h5,6,7,19.0,1,12,3,0,12,3,1,0,0
v2.5_0296.h5,7,8,62.0,9,23,7,5,5,6,4,18,1
v2.5_0296.h5,7,2,29.0,10,5,6,9,0,6,1,5,0
v2.5_0296.h5,7,5,26.0,2,18,4,2,18,2,0,0,2
v2.5_0296.h5,7,3,33.0,7,14,11,7,14,10,0,0,1
v2.5_0296.h5,8,11,19.0,5,1,13,5,1,13,0,0,0
v2.5_0296.h5,8,2,71.0,19,23,3,14,5,0,5,18,3
v2.5_0296.h5,8,7,62.0,9,23,7,5,5,6,4,18,1
v2.5_0296.h5,8,5,42.0,8,18,9,7,13,8,1,5,1
v2.5_0296.h5,9,8,44.0,4,32,3,0,32,2,4,0,1
v2.5_0296.h5,9,1,58.0,25,25,2,25,23,0,0,2,2
v2.5_0296.h5,9,10,4.0,0,3,1,0,3,1,0,0,0
v2.5_0296.h5,9,4,26.0,10,13,2,10,13,1,0,0,1
v2.5_0296.h5,10,9,4.0,0,3,1,0,3,1,0,0,0
v2.5_0296.h5,10,8,48.0,4,35,4,0,35,3,4,0,1
v2.5_0296.h5,10,4,30.0,10,16,3,10,16,2,0,0,1
v2.5_0296.h5,10,5,36.0,8,22,5,7,22,5,1,0,0
v2.5_0296.h5,11,8,19.0,5,1,13,5,1,13,0,0,0
v2.5_0296.h5,11,2,88.0,24,23,15,19,4,13,5,19,2
v2.5_0296.h5,11,7,79.0,14,23,19,10,4,19,4,19,0
v2.5_0296.h5,11,3,104.0,25,36,11,17,18,9,8,18,2
v2.5_0250.h5,0,3,37.0,14,15,3,13,13,3,1,2,0
v2.5_0250.h5,0,4,52.0,14,28,7,13,28,7,1,0,0
v2.5_0250.h5,0,2,58.0,15,19,8,13,8,7,2,11,1
v2.5_0250.h5,0,7,74.0,21,19,12,19,1,12,2,18,0
v2.5_0250.h5,1,4,38.0,9,12,8,3,11,6,6,1,2
v2.5_0250.h5,1,9,44.0,18,10,6,16,6,4,2,4,2
v2.5_0250.h5,1,8,31.0,10,7,6,9,7,1,1,0,5
v2.5_0250.h5,1,5,48.0,11,18,9,5,17,6,6,1,3
v2.5_0250.h5,2,3,13.0,1,5,5,0,5,4,1,0,1
v2.5_0250.h5,2,0,58.0,15,19,8,13,8,7,2,11,1
v2.5_0250.h5,2,6,17.0,5,8,2,5,8,0,0,0,2
v2.5_0250.h5,2,7,20.0,7,7,5,6,7,5,1,0,0
v2.5_0250.h5,3,4,19.0,0,15,4,0,15,4,0,0,0
v2.5_0250.h5,3,0,37.0,14,15,3,13,13,3,1,2,0
v2.5_0250.h5,3,2,13.0,1,5,5,0,5,4,1,0,1
v2.5_0250.h5,3,6,12.0,5,3,4,5,3,4,0,0,0
v2.5_0250.h5,4,9,30.0,13,10,2,13,5,2,0,5,0
v2.5_0250.h5,4,3,19.0,0,15,4,0,15,4,0,0,0
v2.5_0250.h5,4,5,10.0,2,6,1,2,6,0,0,0,1
v2.5_0250.h5,4,8,19.0,6,5,7,6,4,7,0,1,0
v2.5_0250.h5,5,4,10.0,2,6,1,2,6,0,0,0,1
v2.5_0250.h5,5,3,15.0,2,9,4,2,9,4,0,0,0
v2.5_0250.h5,5,6,13.0,4,6,1,3,6,0,1,0,1
v2.5_0250.h5,5,8,23.0,4,10,8,4,10,7,0,0,1
v2.5_0250.h5,6,3,12.0,5,3,4,5,3,4,0,0,0
v2.5_0250.h5,6,4,19.0,5,12,1,5,12,0,0,0,1
v2.5_0250.h5,6,5,13.0,4,6,1,3,6,0,1,0,1
v2.5_0250.h5,6,2,17.0,5,8,2,5,8,0,0,0,2
v2.5_0250.h5,7,3,29.0,7,12,9,6,12,9,1,0,0
v2.5_0250.h5,7,0,74.0,21,19,12,19,1,12,2,18,0
v2.5_0250.h5,7,2,20.0,7,7,5,6,7,5,1,0,0
v2.5_0250.h5,7,6,27.0,3,15,6,1,15,5,2,0,1
v2.5_0250.h5,8,9,23.0,7,6,5,7,1,5,0,5,0
v2.5_0250.h5,8,4,19.0,6,5,7,6,4,7,0,1,0
v2.5_0250.h5,8,1,31.0,10,7,6,9,7,1,1,0,5
v2.5_0250.h5,8,5,23.0,4,10,8,4,10,7,0,0,1
v2.5_0250.h5,9,4,30.0,13,10,2,13,5,2,0,5,0
v2.5_0250.h5,9,10,44.0,14,12,6,12,8,0,2,4,6
v2.5_0250.h5,9,8,23.0,7,6,5,7,1,5,0,5,0
v2.5_0250.h5,9,5,38.0,12,16,3,11,11,2,1,5,1
v2.5_0250.h5,10,11,13.0,5,7,1,5,7,1,0,0,0
v2.5_0250.h5,10,9,44.0,14,12,6,12,8,0,2,4,6
v2.5_0250.h5,10,8,67.0,21,12,11,19,9,5,2,3,6
v2.5_0250.h5,10,1,88.0,32,12,12,28,2,4,4,10,8
v2.5_0250.h5,11,10,13.0,5,7,1,5,7,1,0,0,0
v2.5_0250.h5,11,9,57.0,19,12,6,17,1,1,2,11,5
v2.5_0250.h5,11,8,80.0,26,12,11,24,2,6,2,10,5
v2.5_0250.h5,11,5,81.0,31,21,5,28,12,1,3,9,4
v2.5_1690.h5,0,3,26.0,13,7,6,13,7,6,0,0,0
v2.5_1690.h5,0,2,51.0,12,20,6,7,20,6,5,0,0
v2.5_1690.h5,0,1,40.0,12,13,7,6,13,7,6,0,0
v2.5_1690.h5,0,5,37.0,22,2,3,18,1,0,4,1,3
v2.5_1690.h5,1,2,13.0,2,7,2,1,7,1,1,0,1
v2.5_1690.h5,1,3,20.0,7,6,4,7,6,1,0,0,3
v2.5_1690.h5,1,5,33.0,12,14,7,12,14,7,0,0,0
v2.5_1690.h5,1,11,77.0,22,22,6,20,2,3,2,20,3
v2.5_1690.h5,2,3,23.0,6,13,2,6,13,0,0,0,2
v2.5_1690.h5,2,7,104.0,18,33,15,14,6,14,4,27,1
v2.5_1690.h5,2,1,13.0,2,7,2,1,7,1,1,0,1
v2.5_1690.h5,2,4,30.0,9,12,6,8,11,5,1,1,1
v2.5_1690.h5,3,2,23.0,6,13,2,6,13,0,0,0,2
v2.5_1690.h5,3,0,26.0,13,7,6,13,7,6,0,0,0
v2.5_1690.h5,3,1,20.0,7,6,4,7,6,1,0,0,3
v2.5_1690.h5,3,5,19.0,5,8,6,5,8,6,0,0,0
v2.5_1690.h5,4,7,116.0,15,38,9,6,5,9,9,33,0
v2.5_1690.h5,4,2,30.0,9,12,6,8,11,5,1,1,1
v2.5_1690.h5,4,11,102.0,20,38,3,11,16,1,9,22,2
v2.5_1690.h5,4,1,37.0,11,18,5,9,18,4,2,0,1
v2.5_1690.h5,5,10,24.0,6,7,5,5,5,2,1,2,3
v2.5_1690.h5,5,8,19.0,4,9,5,3,9,5,1,0,0
v2.5_1690.h5,5,6,18.0,2,6,6,1,3,6,1,3,0
v2.5_1690.h5,5,9,27.0,4,13,3,3,13,3,1,0,0
v2.5_1690.h5,6,10,10.0,4,2,4,4,2,4,0,0,0
v2.5_1690.h5,6,8,13.0,2,6,3,2,6,1,0,0,2
v2.5_1690.h5,6,5,18.0,2,6,6,1,3,6,1,3,0
v2.5_1690.h5,6,9,23.0,3,10,6,2,10,3,1,0,3
v2.5_1690.h5,7,2,104.0,18,33,15,14,6,14,4,27,1
v2.5_1690.h5,7,3,95.0,16,33,17,8,19,14,8,14,3
v2.5_1690.h5,7,4,116.0,15,38,9,6,5,9,9,33,0
v2.5_1690.h5,7,11,34.0,6,13,10,5,11,10,1,2,0
v2.5_1690.h5,8,10,9.0,2,4,3,2,4,3,0,0,0
v2.5_1690.h5,8,3,30.0,8,17,3,8,17,1,0,0,2
v2.5_1690.h5,8,9,6.0,0,4,2,0,4,2,0,0,0
v2.5_1690.h5,8,6,13.0,2,6,3,2,6,1,0,0,2
v2.5_1690.h5,9,8,6.0,0,4,2,0,4,2,0,0,0
v2.5_1690.h5,9,10,15.0,2,8,3,2,8,1,0,0,2
v2.5_1690.h5,9,6,23.0,3,10,6,2,10,3,1,0,3
v2.5_1690.h5,9,5,27.0,4,13,3,3,13,3,1,0,0
v2.5_1690.h5,10,8,9.0,2,4,3,2,4,3,0,0,0
v2.5_1690.h5,10,3,35.0,10,15,4,10,13,4,0,2,0
v2.5_1690.h5,10,6,10.0,4,2,4,4,2,4,0,0,0
v2.5_1690.h5,10,5,24.0,6,7,5,5,5,2,1,2,3
v2.5_1690.h5,11,7,34.0,6,13,10,5,11,10,1,2,0
v2.5_1690.h5,11,3,67.0,16,22,8,13,8,4,3,14,4
v2.5_1690.h5,11,4,102.0,20,38,3,11,16,1,9,22,2
v2.5_1690.h5,11,1,77.0,22,22,6,20,2,3,2,20,3
v2.5_1124.h5,0,1,20.0,6,7,2,6,7,1,0,0,1
v2.5_1124.h5,0,6,31.0,17,8,2,17,8,0,0,0,2
v2.5_1124.h5,0,4,25.0,11,3,2,11,2,0,0,1,2
v2.5_1124.h5,0,2,40.0,11,18,6,7,18,5,4,0,1
v2.5_1124.h5,1,7,26.0,11,7,6,11,7,6,0,0,0
v2.5_1124.h5,1,6,35.0,11,15,3,11,15,1,0,0,2
v2.5_1124.h5,1,0,20.0,6,7,2,6,7,1,0,0,1
v2.5_1124.h5,1,4,19.0,5,9,3,5,9,1,0,0,2
v2.5_1124.h5,2,6,43.0,10,15,6,10,10,5,0,5,1
v2.5_1124.h5,2,1,42.0,6,25,5,1,25,4,5,0,1
v2.5_1124.h5,2,4,31.0,4,16,6,4,16,5,0,0,1
v2.5_1124.h5,2,0,40.0,11,18,6,7,18,5,4,0,1
v2.5_1124.h5,3,5,29.0,8,7,11,5,7,11,3,0,0
v2.5_1124.h5,3,10,30.0,19,4,7,19,4,7,0,0,0
v2.5_1124.h5,3,8,34.0,7,16,10,7,15,10,0,1,0
v2.5_1124.h5,3,9,51.0,17,27,5,17,27,3,0,0,2
v2.5_1124.h5,4,6,14.0,6,6,1,6,6,0,0,0,1
v2.5_1124.h5,4,1,19.0,5,9,3,5,9,1,0,0,2
v2.5_1124.h5,4,0,25.0,11,3,2,11,2,0,0,1,2
v2.5_1124.h5,4,2,31.0,4,16,6,4,16,5,0,0,1
v2.5_1124.h5,5,7,15.0,2,11,1,2,11,0,0,0,1
v2.5_1124.h5,5,3,29.0,8,7,11,5,7,11,3,0,0
v2.5_1124.h5,5,8,11.0,2,8,1,2,8,1,0,0,0
v2.5_1124.h5,5,9,46.0,12,20,14,12,20,14,0,0,0
v2.5_1124.h5,6,1,35.0,11,15,3,11,15,1,0,0,2
v2.5_1124.h5,6,7,49.0,11,22,5,0,22,5,11,0,0
v2.5_1124.h5,6,4,14.0,6,6,1,6,6,0,0,0,1
v2.5_1124.h5,6,2,43.0,10,15,6,10,10,5,0,5,1
v2.5_1124.h5,7,5,15.0,2,11,1,2,11,0,0,0,1
v2.5_1124.h5,7,1,26.0,11,7,6,11,7,6,0,0,0
v2.5_1124.h5,7,8,4.0,0,3,1,0,3,1,0,0,0
v2.5_1124.h5,7,4,33.0,9,16,5,6,16,5,3,0,0
v2.5_1124.h5,8,7,4.0,0,3,1,0,3,1,0,0,0
v2.5_1124.h5,8,5,11.0,2,8,1,2,8,1,0,0,0
v2.5_1124.h5,8,9,45.0,10,17,13,10,12,13,0,5,0
v2.5_1124.h5,8,4,35.0,9,19,4,6,19,4,3,0,0
v2.5_1124.h5,9,6,84.0,13,31,10,10,13,9,3,18,1
v2.5_1124.h5,9,7,57.0,13,17,14,10,9,14,3,8,0
v2.5_1124.h5,9,11,29.0,6,9,5,5,4,2,1,5,3
v2.5_1124.h5,9,4,76.0,19,24,11,16,7,9,3,17,2
v2.5_1124.h5,10,5,23.0,14,3,4,14,3,4,0,0,0
v2.5_1124.h5,10,7,44.0,15,17,5,12,14,4,3,3,1
v2.5_1124.h5,10,8,28.0,12,11,4,12,11,3,0,0,1
v2.5_1124.h5,10,11,40.0,6,19,12,3,19,12,3,0,0
v2.5_1124.h5,11,7,62.0,18,13,16,15,5,16,3,8,0
v2.5_1124.h5,11,10,40.0,6,19,12,3,19,12,3,0,0
v2.5_1124.h5,11,9,29.0,6,9,5,5,4,2,1,5,3
v2.5_1124.h5,11,8,50.0,15,13,15,15,8,15,0,5,0
v2.5_3235.h5,0,2,33.0,11,12,5,10,8,5,1,4,0
v2.5_3235.h5,0,7,86.0,31,19,9,24,14,6,7,5,3
v2.5_3235.h5,0,1,14.0,6,4,1,6,2,0,0,2,1
v2.5_3235.h5,0,3,30.0,13,5,6,13,1,6,0,4,0
v2.5_3235.h5,1,0,14.0,6,4,1,6,2,0,0,2,1
v2.5_3235.h5,1,2,21.0,5,10,5,4,10,5,1,0,0
v2.5_3235.h5,1,3,18.0,7,3,6,7,1,6,0,2,0
v2.5_3235.h5,1,5,26.0,12,4,3,12,1,1,0,3,2
v2.5_3235.h5,2,0,33.0,11,12,5,10,8,5,1,4,0
v2.5_3235.h5,2,8,130.0,21,41,17,15,14,15,6,27,2
v2.5_3235.h5,2,4,9.0,4,1,3,4,1,2,0,0,1
v2.5_3235.h5,2,3,13.0,3,9,1,3,9,1,0,0,0
v2.5_3235.h5,3,2,13.0,3,9,1,3,9,1,0,0,0
v2.5_3235.h5,3,0,30.0,13,5,6,13,1,6,0,4,0
v2.5_3235.h5,3,5,14.0,5,2,5,5,0,5,0,2,0
v2.5_3235.h5,3,6,15.0,7,5,2,6,5,2,1,0,0
v2.5_3235.h5,4,2,9.0,4,1,3,4,1,2,0,0,1
v2.5_3235.h5,4,0,34.0,14,11,4,14,7,3,0,4,1
v2.5_3235.h5,4,3,12.0,1,8,3,1,8,3,0,0,0
v2.5_3235.h5,4,5,22.0,5,10,3,4,8,2,1,2,1
v2.5_3235.h5,5,2,25.0,8,11,4,8,9,4,0,2,0
v2.5_3235.h5,5,7,66.0,12,19,5,6,13,5,6,6,0
v2.5_3235.h5,5,3,14.0,5,2,5,5,0,5,0,2,0
v2.5_3235.h5,5,6,27.0,7,5,7,1,5,7,6,0,0
v2.5_3235.h5,6,7,45.0,9,14,4,5,8,2,4,6,2
v2.5_3235.h5,6,2,32.0,10,14,5,9,14,3,1,0,2
v2.5_3235.h5,6,3,15.0,7,5,2,6,5,2,1,0,0
v2.5_3235.h5,6,5,27.0,7,5,7,1,5,7,6,0,0
v2.5_3235.h5,7,9,27.0,7,9,5,2,9,4,5,0,1
v2.5_3235.h5,7,11,73.0,17,19,8,15,10,2,2,9,6
v2.5_3235.h5,7,6,45.0,9,14,4,5,8,2,4,6,2
v2.5_3235.h5,7,10,38.0,8,16,4,5,12,1,3,4,3
v2.5_3235.h5,8,2,130.0,21,41,17,15,14,15,6,27,2
v2.5_3235.h5,8,0,113.0,27,41,12,25,22,10,2,19,2
v2.5_3235.h5,8,4,131.0,20,41,15,11,15,13,9,26,2
v2.5_3235.h5,8,5,121.0,20,41,13,7,23,11,13,18,2
v2.5_3235.h5,9,7,27.0,7,9,5,2,9,4,5,0,1
v2.5_3235.h5,9,11,66.0,14,19,8,13,1,6,1,18,2
v2.5_3235.h5,9,6,56.0,14,17,7,7,17,6,7,0,1
v2.5_3235.h5,9,10,33.0,5,21,4,3,21,3,2,0,1
v2.5_3235.h5,10,7,38.0,8,16,4,5,12,1,3,4,3
v2.5_3235.h5,10,9,33.0,5,21,4,3,21,3,2,0,1
v2.5_3235.h5,10,6,67.0,15,18,6,10,4,3,5,14,3
v2.5_3235.h5,10,5,96.0,24,18,8,11,1,4,13,17,4
v2.5_3235.h5,11,9,66.0,14,19,8,13,1,6,1,18,2
v2.5_3235.h5,11,7,73.0,17,19,8,15,10,2,2,9,6
v2.5_3235.h5,11,10,69.0,11,25,8,10,22,3,1,3,5
v2.5_3235.h5,11,6,102.0,24,21,8,20,18,0,4,3,8
v2.5_1309.h5,0,5,21.0,7,10,3,7,10,2,0,0,1
v2.5_1309.h5,0,1,30.0,4,19,2,2,19,1,2,0,1
v2.5_1309.h5,0,4,15.0,7,6,2,7,6,2,0,0,0
v2.5_1309.h5,0,6,22.0,10,7,2,10,4,2,0,3,0
v2.5_1309.h5,1,5,17.0,5,9,3,5,9,3,0,0,0
v2.5_1309.h5,1,2,25.0,4,15,4,2,15,4,2,0,0
v2.5_1309.h5,1,3,5.0,3,0,1,3,0,0,0,0,1
v2.5_1309.h5,1,7,27.0,12,11,4,12,11,4,0,0,0
v2.5_1309.h5,2,8,21.0,11,4,4,11,2,4,0,2,0
v2.5_1309.h5,2,1,25.0,4,15,4,2,15,4,2,0,0
v2.5_1309.h5,2,3,22.0,2,15,4,1,15,4,1,0,0
v2.5_1309.h5,2,11,61.0,20,23,8,20,15,8,0,8,0
v2.5_1309.h5,3,1,5.0,3,0,1,3,0,0,0,0,1
v2.5_1309.h5,3,5,14.0,2,9,3,2,9,3,0,0,0
v2.5_1309.h5,3,7,24.0,9,11,4,9,11,4,0,0,0
v2.5_1309.h5,3,6,25.0,5,15,2,5,15,1,0,0,1
v2.5_1309.h5,4,0,15.0,7,6,2,7,6,2,0,0,0
v2.5_1309.h5,4,5,32.0,6,16,4,0,16,4,6,0,0
v2.5_1309.h5,4,6,15.0,3,10,1,3,10,0,0,0,1
v2.5_1309.h5,4,7,38.0,13,14,5,7,14,5,6,0,0
v2.5_1309.h5,5,1,17.0,5,9,3,5,9,3,0,0,0
v2.5_1309.h5,5,0,21.0,7,10,3,7,10,2,0,0,1
v2.5_1309.h5,5,7,10.0,7,2,1,7,2,1,0,0,0
v2.5_1309.h5,5,6,13.0,3,6,4,3,6,4,0,0,0
v2.5_1309.h5,6,5,13.0,3,6,4,3,6,4,0,0,0
v2.5_1309.h5,6,0,22.0,10,7,2,10,4,2,0,3,0
v2.5_1309.h5,6,7,13.0,4,4,5,4,4,5,0,0,0
v2.5_1309.h5,6,4,15.0,3,10,1,3,10,0,0,0,1
v2.5_1309.h5,7,5,10.0,7,2,1,7,2,1,0,0,0
v2.5_1309.h5,7,0,27.0,14,8,4,14,8,3,0,0,1
v2.5_1309.h5,7,6,13.0,4,4,5,4,4,5,0,0,0
v2.5_1309.h5,7,10,80.0,16,22,8,7,3,8,9,19,0
v2.5_1309.h5,8,9,16.0,6,6,2,5,5,2,1,1,0
v2.5_1309.h5,8,2,21.0,11,4,4,11,2,4,0,2,0
v2.5_1309.h5,8,11,32.0,9,14,5,9,13,4,0,1,1
v2.5_1309.h5,8,3,29.0,10,13,1,10,13,0,0,0,1
v2.5_1309.h5,9,8,16.0,6,6,2,5,5,2,1,1,0
v2.5_1309.h5,9,2,45.0,17,15,3,16,7,2,1,8,1
v2.5_1309.h5,9,11,22.0,4,8,7,4,8,6,0,0,1
v2.5_1309.h5,9,3,47.0,15,15,2,15,8,2,0,7,0
v2.5_1309.h5,10,5,70.0,16,20,7,14,1,7,2,19,0
v2.5_1309.h5,10,9,31.0,4,16,7,1,16,6,3,0,1
v2.5_1309.h5,10,11,19.0,3,9,3,3,8,0,0,1,3
v2.5_1309.h5,10,7,80.0,16,22,8,7,3,8,9,19,0
v2.5_1309.h5,11,9,22.0,4,8,7,4,8,6,0,0,1
v2.5_1309.h5,11,8,32.0,9,14,5,9,13,4,0,1,1
v2.5_1309.h5,11,10,19.0,3,9,3,3,8,0,0,1,3
v2.5_1309.h5,11,7,71.0,17,22,8,10,11,8,7,11,0
v2.5_2371.h5,0,3,35.0,8,16,5,8,16,5,0,0,0
v2.5_2371.h5,0,8,102.0,24,42,8,24,23,7,0,19,1
v2.5_2371.h5,0,5,40.0,14,17,3,14,17,3,0,0,0
v2.5_2371.h5,0,9,113.0,26,42,6,26,9,4,0,33,2
v2.5_2371.h5,1,2,10.0,1,7,2,1,7,2,0,0,0
v2.5_2371.h5,1,7,52.0,22,11,6,22,10,4,0,1,2
v2.5_2371.h5,1,4,21.0,8,5,3,8,1,2,0,4,1
v2.5_2371.h5,1,6,42.0,16,17,2,14,13,1,2,4,1
v2.5_2371.h5,2,3,31.0,6,20,2,6,18,1,0,2,1
v2.5_2371.h5,2,7,52.0,21,11,6,21,3,2,0,8,4
v2.5_2371.h5,2,1,10.0,1,7,2,1,7,2,0,0,0
v2.5_2371.h5,2,4,21.0,7,8,3,7,8,0,0,0,3
v2.5_2371.h5,3,8,83.0,16,28,4,16,7,2,0,21,2
v2.5_2371.h5,3,2,31.0,6,20,2,6,18,1,0,2,1
v2.5_2371.h5,3,5,13.0,6,3,2,6,1,2,0,2,0
v2.5_2371.h5,3,0,35.0,8,16,5,8,16,5,0,0,0
v2.5_2371.h5,4,2,21.0,7,8,3,7,8,0,0,0,3
v2.5_2371.h5,4,7,33.0,14,11,5,14,11,2,0,0,3
v2.5_2371.h5,4,1,21.0,8,5,3,8,1,2,0,4,1
v2.5_2371.h5,4,6,25.0,8,12,2,6,12,1,2,0,1
v2.5_2371.h5,5,3,13.0,6,3,2,6,1,2,0,2,0
v2.5_2371.h5,5,8,76.0,12,25,5,10,6,4,2,19,1
v2.5_2371.h5,5,9,99.0,15,33,12,12,8,7,3,25,5
v2.5_2371.h5,5,0,40.0,14,17,3,14,17,3,0,0,0
v2.5_2371.h5,6,2,42.0,15,20,3,13,20,1,2,0,2
v2.5_2371.h5,6,7,38.0,8,23,4,8,23,3,0,0,1
v2.5_2371.h5,6,4,25.0,8,12,2,6,12,1,2,0,1
v2.5_2371.h5,6,1,42.0,16,17,2,14,13,1,2,4,1
v2.5_2371.h5,7,8,16.0,2,8,5,1,8,5,1,0,0
v2.5_2371.h5,7,11,78.0,17,27,8,11,8,7,6,19,1
v2.5_2371.h5,7,5,66.0,11,25,6,9,14,1,2,11,5
v2.5_2371.h5,7,4,33.0,14,11,5,14,11,2,0,0,3
v2.5_2371.h5,8,7,16.0,2,8,5,1,8,5,1,0,0
v2.5_2371.h5,8,11,94.0,18,27,8,10,0,2,8,27,6
v2.5_2371.h5,8,5,76.0,12,25,5,10,6,4,2,19,1
v2.5_2371.h5,8,9,29.0,2,14,11,2,14,11,0,0,0
v2.5_2371.h5,9,8,29.0,2,14,11,2,14,11,0,0,0
v2.5_2371.h5,9,11,107.0,17,41,13,8,14,13,9,27,0
v2.5_2371.h5,9,5,99.0,15,33,12,12,8,7,3,25,5
v2.5_2371.h5,9,0,113.0,26,42,6,26,9,4,0,33,2
v2.5_2371.h5,10,11,58.0,8,14,14,2,3,13,6,11,1
v2.5_2371.h5,10,8,110.0,18,27,21,8,3,15,10,24,6
v2.5_2371.h5,10,5,138.0,28,33,19,18,9,19,10,24,0
v2.5_2371.h5,10,9,123.0,17,41,26,6,17,26,11,24,0
v2.5_2371.h5,11,8,94.0,18,27,8,10,0,2,8,27,6
v2.5_2371.h5,11,10,58.0,8,14,14,2,3,13,6,11,1
v2.5_2371.h5,11,9,107.0,17,41,13,8,14,13,9,27,0
v2.5_2371.h5,11,5,122.0,28,33,6,20,6,6,8,27,0
v2.5_1011.h5,0,4,69.0,21,15,16,18,10,15,3,5,1
v2.5_1011.h5,0,9,121.0,28,38,9,25,10,4,3,28,5
v2.5_1011.h5,0,2,46.0,12,15,10,9,15,10,3,0,0
v2.5_1011.h5,0,1,70.0,8,28,13,5,28,13,3,0,0
v2.5_1011.h5,1,3,34.0,12,12,5,8,12,4,4,0,1
v2.5_1011.h5,1,5,30.0,13,11,6,13,11,6,0,0,0
v2.5_1011.h5,1,2,38.0,10,13,6,4,13,3,6,0,3
v2.5_1011.h5,1,8,37.0,16,8,8,16,8,7,0,0,1
v2.5_1011.h5,2,4,25.0,10,6,6,9,5,5,1,1,1
v2.5_1011.h5,2,9,81.0,17,28,6,16,5,6,1,23,0
v2.5_1011.h5,2,1,38.0,10,13,6,4,13,3,6,0,3
v2.5_1011.h5,2,6,37.0,12,4,13,11,1,13,1,3,0
v2.5_1011.h5,3,5,8.0,5,1,2,5,1,2,0,0,0
v2.5_1011.h5,3,7,21.0,8,9,4,8,9,4,0,0,0
v2.5_1011.h5,3,8,15.0,8,4,3,8,4,3,0,0,0
v2.5_1011.h5,3,1,34.0,12,12,5,8,12,4,4,0,1
v2.5_1011.h5,4,9,106.0,16,29,12,7,0,11,9,29,1
v2.5_1011.h5,4,7,74.0,12,27,11,3,21,10,9,6,1
v2.5_1011.h5,4,6,42.0,12,7,8,2,6,8,10,1,0
v2.5_1011.h5,4,2,25.0,10,6,6,9,5,5,1,1,1
v2.5_1011.h5,5,3,8.0,5,1,2,5,1,2,0,0,0
v2.5_1011.h5,5,7,13.0,3,8,2,3,8,2,0,0,0
v2.5_1011.h5,5,8,9.0,3,3,2,3,3,1,0,0,1
v2.5_1011.h5,5,10,19.0,9,7,3,9,7,3,0,0,0
v2.5_1011.h5,6,4,42.0,12,7,8,2,6,8,10,1,0
v2.5_1011.h5,6,9,116.0,18,28,19,5,6,19,13,22,0
v2.5_1011.h5,6,2,37.0,12,4,13,11,1,13,1,3,0
v2.5_1011.h5,6,1,53.0,17,15,11,15,12,10,2,3,1
v2.5_1011.h5,7,5,13.0,3,8,2,3,8,2,0,0,0
v2.5_1011.h5,7,3,21.0,8,9,4,8,9,4,0,0,0
v2.5_1011.h5,7,8,8.0,1,5,1,0,5,1,1,0,0
v2.5_1011.h5,7,11,18.0,7,4,3,7,2,1,0,2,2
v2.5_1011.h5,8,5,9.0,3,3,2,3,3,1,0,0,1
v2.5_1011.h5,8,7,8.0,1,5,1,0,5,1,1,0,0
v2.5_1011.h5,8,10,14.0,6,4,4,6,4,4,0,0,0
v2.5_1011.h5,8,11,22.0,7,8,3,7,7,0,0,1,3
v2.5_1011.h5,9,4,106.0,16,29,12,7,0,11,9,29,1
v2.5_1011.h5,9,7,30.0,4,21,2,4,21,1,0,0,1
v2.5_1011.h5,9,2,81.0,17,28,6,16,5,6,1,23,0
v2.5_1011.h5,9,11,38.0,6,19,3,3,19,2,3,0,1
v2.5_1011.h5,10,7,16.0,6,2,6,6,1,5,0,1,1
v2.5_1011.h5,10,5,19.0,9,7,3,9,7,3,0,0,0
v2.5_1011.h5,10,11,8.0,1,3,4,1,3,4,0,0,0
v2.5_1011.h5,10,8,14.0,6,4,4,6,4,4,0,0,0
v2.5_1011.h5,11,7,18.0,7,4,3,7,2,1,0,2,2
v2.5_1011.h5,11,5,27.0,10,10,4,10,10,1,0,0,3
v2.5_1011.h5,11,10,8.0,1,3,4,1,3,4,0,0,0
v2.5_1011.h5,11,8,22.0,7,8,3,7,7,0,0,1,3
v2.5_0611.h5,0,1,46.0,17,15,3,15,8,1,2,7,2
v2.5_0611.h5,0,7,65.0,25,16,4,22,3,4,3,13,0
v2.5_0611.h5,0,2,44.0,17,10,5,16,0,4,1,10,1
v2.5_0611.h5,0,3,43.0,18,12,3,17,3,3,1,9,0
v2.5_0611.h5,1,6,14.0,6,4,3,6,3,3,0,1,0
v2.5_0611.h5,1,7,25.0,9,6,3,7,5,3,2,1,0
v2.5_0611.h5,1,3,9.0,2,5,2,2,5,2,0,0,0
v2.5_0611.h5,1,2,14.0,1,8,3,1,8,3,0,0,0
v2.5_0611.h5,2,7,13.0,6,4,1,6,3,0,0,1,1
v2.5_0611.h5,2,1,14.0,1,8,3,1,8,3,0,0,0
v2.5_0611.h5,2,3,5.0,1,3,1,1,3,1,0,0,0
v2.5_0611.h5,2,0,44.0,17,10,5,16,0,4,1,10,1
v2.5_0611.h5,3,7,6.0,5,0,1,5,0,1,0,0,0
v2.5_0611.h5,3,1,9.0,2,5,2,2,5,2,0,0,0
v2.5_0611.h5,3,2,5.0,1,3,1,1,3,1,0,0,0
