run_id,well_id,well_type,depth_z,final_x,final_y,mean_total_energy
2140,1,producer,48.790615,35.897495,11.920761,1.9345499e+14
2140,2,injector,52.742664,67.35155,50.856056,1.9345499e+14
2140,3,producer,49.769928,57.92284,21.923475,1.9345499e+14
2140,4,injector,49.624725,8.375277,38.164066,1.9345499e+14
2140,5,producer,51.875576,62.65787,22.941668,1.9345499e+14
2140,6,injector,49.917606,16.026045,67.93482,1.9345499e+14
2140,7,producer,44.183346,33.977055,25.538319,1.9345499e+14
2140,8,injector,50.0577,41.768223,45.115177,1.9345499e+14
2140,9,producer,49.713215,58.091312,51.018005,1.9345499e+14
2140,10,injector,50.03369,6.1767807,52.28646,1.9345499e+14
2140,11,producer,38.90525,17.112547,37.69504,1.9345499e+14
2141,0,injector,49.812283,32.157692,61.301178,1.9398282e+14
2141,1,producer,49.64907,34.72726,16.39793,1.9398282e+14
2141,2,injector,47.847942,68.85005,49.536182,1.9398282e+14
2141,3,producer,48.73622,57.92186,20.60963,1.9398282e+14
2141,4,injector,49.532127,8.443276,29.81526,1.9398282e+14
2141,5,producer,51.580467,65.188576,21.963354,1.9398282e+14
2141,6,injector,49.71883,20.301064,66.69461,1.9398282e+14
2141,7,producer,44.166527,34.34035,30.122925,1.9398282e+14
2141,8,injector,48.75917,42.140053,46.754555,1.9398282e+14
2141,9,producer,49.608974,58.034054,48.41098,1.9398282e+14
2141,10,injector,50.174263,7.904015,55.19139,1.9398282e+14
2141,11,producer,38.14595,17.003159,38.284203,1.9398282e+14
2142,0,injector,48.847485,35.42215,60.30934,1.9359355e+14
2142,1,producer,52.522694,24.672,13.373407,1.9359355e+14
2142,2,injector,53.96439,59.11113,48.467323,1.9359355e+14
2142,3,producer,49.759186,57.16867,16.782904,1.9359355e+14
2142,4,injector,50.07587,10.320401,35.51351,1.9359355e+14
2142,5,producer,53.18106,68.45939,32.83448,1.9359355e+14
2142,6,injector,49.8407,22.852816,68.6475,1.9359355e+14
2142,7,producer,39.424583,34.196484,22.200933,1.9359355e+14
2142,8,injector,49.681847,36.460945,65.46096,1.9359355e+14
2142,9,producer,49.78814,56.46366,32.38706,1.9359355e+14
2142,10,injector,49.83743,18.62134,54.265766,1.9359355e+14
2142,11,producer,44.496246,18.950848,26.36644,1.9359355e+14
2143,0,injector,49.59903,30.88531,60.452377,1.9365524e+14
2143,1,producer,46.69102,35.225372,14.228424,1.9365524e+14
2143,2,injector,48.134815,68.59587,50.86369,1.9365524e+14
2143,3,producer,49.39707,58.11918,16.347685,1.9365524e+14
2143,4,injector,49.67082,8.74624,35.690483,1.9365524e+14
2143,5,producer,51.455032,66.098305,22.294373,1.9365524e+14
2143,6,injector,49.588146,15.531375,68.35135,1.9365524e+14
2143,7,producer,44.45627,32.656174,27.771128,1.9365524e+14
2143,8,injector,49.847977,41.9502,47.22944,1.9365524e+14
2143,9,producer,49.743507,58.0489,46.560356,1.9365524e+14
2143,10,injector,49.963516,6.8513064,56.997906,1.9365524e+14
2143,11,producer,39.321857,16.40517,37.581146,1.9365524e+14
2144,0,injector,52.59218,28.320835,65.26908,1.9372173e+14
