Num,Scenario,WellConfig,filename
6676,79,OPT_0045_06,v2.4_6676.h5
6677,81,OPT_0045_06,v2.4_6677.h5
6679,78,OPT_0045_06,v2.4_6679.h5
6680,83,OPT_0045_06,v2.4_6680.h5
6681,71,OPT_0045_07,v2.4_6681.h5
6682,79,OPT_0045_07,v2.4_6682.h5
6683,75,OPT_0045_07,v2.4_6683.h5
6684,85,OPT_0045_06,v2.4_6684.h5
6685,84,OPT_0045_06,v2.4_6685.h5
6686,82,OPT_0045_07,v2.4_6686.h5
6687,81,OPT_0045_07,v2.4_6687.h5
6688,77,OPT_0045_07,v2.4_6688.h5
6689,74,OPT_0045_07,v2.4_6689.h5
6690,78,OPT_0045_07,v2.4_6690.h5
6691,80,OPT_0045_07,v2.4_6691.h5
6692,72,OPT_0045_07,v2.4_6692.h5
6693,83,OPT_0045_07,v2.4_6693.h5
6694,76,OPT_0045_07,v2.4_6694.h5
6695,71,OPT_0045_08,v2.4_6695.h5
6696,79,OPT_0045_08,v2.4_6696.h5
6697,75,OPT_0045_09,v2.4_6697.h5
6698,82,OPT_0045_08,v2.4_6698.h5
6699,84,OPT_0045_07,v2.4_6699.h5
6700,72,OPT_0045_09,v2.4_6700.h5
6701,73,OPT_0045_08,v2.4_6701.h5
6702,72,OPT_0045_08,v2.4_6702.h5
6703,73,OPT_0045_09,v2.4_6703.h5
6704,80,OPT_0045_08,v2.4_6704.h5
6705,81,OPT_0045_08,v2.4_6705.h5
6706,83,OPT_0045_08,v2.4_6706.h5
6707,71,OPT_0045_09,v2.4_6707.h5
6708,85,OPT_0045_08,v2.4_6708.h5
6709,84,OPT_0045_08,v2.4_6709.h5
6710,76,OPT_0045_09,v2.4_6710.h5
6711,85,OPT_0045_07,v2.4_6711.h5
6712,74,OPT_0045_09,v2.4_6712.h5
6713,76,OPT_0045_08,v2.4_6713.h5
6714,75,OPT_0045_08,v2.4_6714.h5
6715,77,OPT_0045_09,v2.4_6715.h5
6716,78,OPT_0045_08,v2.4_6716.h5
6717,74,OPT_0045_08,v2.4_6717.h5
6718,77,OPT_0045_08,v2.4_6718.h5
6719,81,OPT_0045_09,v2.4_6719.h5
6720,82,OPT_0045_09,v2.4_6720.h5
6721,83,OPT_0045_09,v2.4_6721.h5
6722,75,OPT_0045_10,v2.4_6722.h5
6723,85,OPT_0045_09,v2.4_6723.h5
6724,71,OPT_0045_10,v2.4_6724.h5
6725,73,OPT_0045_10,v2.4_6725.h5
6726,84,OPT_0045_09,v2.4_6726.h5
6727,72,OPT_0045_10,v2.4_6727.h5
6728,74,OPT_0045_10,v2.4_6728.h5
6729,78,OPT_0045_09,v2.4_6729.h5
6730,80,OPT_0045_09,v2.4_6730.h5
6731,79,OPT_0045_09,v2.4_6731.h5
6732,83,OPT_0045_10,v2.4_6732.h5
6733,84,OPT_0045_10,v2.4_6733.h5
6734,79,OPT_0045_10,v2.4_6734.h5
6735,85,OPT_0045_10,v2.4_6735.h5
6736,77,OPT_0045_10,v2.4_6736.h5
6737,76,OPT_0045_10,v2.4_6737.h5
6738,82,OPT_0045_10,v2.4_6738.h5
6739,81,OPT_0045_10,v2.4_6739.h5
6740,80,OPT_0045_10,v2.4_6740.h5
6741,78,OPT_0045_10,v2.4_6741.h5
6742,82,OPT_0046_01,v2.4_6742.h5
6743,84,OPT_0046_01,v2.4_6743.h5
6744,83,OPT_0046_01,v2.4_6744.h5
6745,75,OPT_0046_01,v2.4_6745.h5
6746,71,OPT_0046_01,v2.4_6746.h5
6747,76,OPT_0046_01,v2.4_6747.h5
6748,80,OPT_0046_01,v2.4_6748.h5
6749,73,OPT_0046_01,v2.4_6749.h5
6750,72,OPT_0046_01,v2.4_6750.h5
6751,74,OPT_0046_01,v2.4_6751.h5
6752,77,OPT_0046_01,v2.4_6752.h5
6753,78,OPT_0046_01,v2.4_6753.h5
6754,81,OPT_0046_01,v2.4_6754.h5
6755,79,OPT_0046_01,v2.4_6755.h5
6756,75,OPT_0046_02,v2.4_6756.h5
6757,76,OPT_0046_02,v2.4_6757.h5
6758,71,OPT_0046_02,v2.4_6758.h5
6759,77,OPT_0046_02,v2.4_6759.h5
6760,85,OPT_0046_01,v2.4_6760.h5
6761,72,OPT_0046_02,v2.4_6761.h5
6762,73,OPT_0046_02,v2.4_6762.h5
6763,74,OPT_0046_02,v2.4_6763.h5
6764,82,OPT_0046_02,v2.4_6764.h5
6765,81,OPT_0046_02,v2.4_6765.h5
6766,73,OPT_0046_03,v2.4_6766.h5
6767,80,OPT_0046_02,v2.4_6767.h5
6768,71,OPT_0046_03,v2.4_6768.h5
6769,72,OPT_0046_03,v2.4_6769.h5
6770,78,OPT_0046_02,v2.4_6770.h5
6771,83,OPT_0046_02,v2.4_6771.h5
6772,85,OPT_0046_02,v2.4_6772.h5
6773,79,OPT_0046_02,v2.4_6773.h5
6774,84,OPT_0046_02,v2.4_6774.h5
6775,75,OPT_0046_03,v2.4_6775.h5
6776,78,OPT_0046_03,v2.4_6776.h5
6777,76,OPT_0046_03,v2.4_6777.h5
6778,74,OPT_0046_03,v2.4_6778.h5
6779,82,OPT_0046_03,v2.4_6779.h5
6780,79,OPT_0046_03,v2.4_6780.h5
6781,80,OPT_0046_03,v2.4_6781.h5
6783,77,OPT_0046_03,v2.4_6783.h5
6784,83,OPT_0046_03,v2.4_6784.h5
6785,84,OPT_0046_03,v2.4_6785.h5
6786,75,OPT_0046_04,v2.4_6786.h5
6787,74,OPT_0046_04,v2.4_6787.h5
6788,76,OPT_0046_04,v2.4_6788.h5
6789,77,OPT_0046_04,v2.4_6789.h5
6790,71,OPT_0046_04,v2.4_6790.h5
6791,81,OPT_0046_04,v2.4_6791.h5
6792,73,OPT_0046_04,v2.4_6792.h5
6793,85,OPT_0046_03,v2.4_6793.h5
6794,84,OPT_0046_04,v2.4_6794.h5
6795,78,OPT_0046_04,v2.4_6795.h5
6796,82,OPT_0046_04,v2.4_6796.h5
6797,72,OPT_0046_04,v2.4_6797.h5
6798,72,OPT_0046_05,v2.4_6798.h5
6799,71,OPT_0046_05,v2.4_6799.h5
6800,80,OPT_0046_04,v2.4_6800.h5
6801,83,OPT_0046_04,v2.4_6801.h5
6802,73,OPT_0046_05,v2.4_6802.h5
6803,79,OPT_0046_04,v2.4_6803.h5
6804,75,OPT_0046_05,v2.4_6804.h5
6805,85,OPT_0046_04,v2.4_6805.h5
6806,76,OPT_0046_05,v2.4_6806.h5
6807,74,OPT_0046_05,v2.4_6807.h5
6808,77,OPT_0046_05,v2.4_6808.h5
6809,82,OPT_0046_05,v2.4_6809.h5
6810,77,OPT_0046_06,v2.4_6810.h5
6811,76,OPT_0046_06,v2.4_6811.h5
6812,73,OPT_0046_06,v2.4_6812.h5
6813,78,OPT_0046_06,v2.4_6813.h5
6814,79,OPT_0046_06,v2.4_6814.h5
6815,75,OPT_0046_06,v2.4_6815.h5
6816,74,OPT_0046_06,v2.4_6816.h5
6817,81,OPT_0046_05,v2.4_6817.h5
6818,71,OPT_0046_07,v2.4_6818.h5
6819,78,OPT_0046_05,v2.4_6819.h5
6820,71,OPT_0046_06,v2.4_6820.h5
6821,80,OPT_0046_05,v2.4_6821.h5
6822,85,OPT_0046_05,v2.4_6822.h5
6823,79,OPT_0046_05,v2.4_6823.h5
6824,83,OPT_0046_05,v2.4_6824.h5
6825,84,OPT_0046_05,v2.4_6825.h5
6826,82,OPT_0046_06,v2.4_6826.h5
6827,81,OPT_0046_06,v2.4_6827.h5
6828,72,OPT_0046_06,v2.4_6828.h5
6829,76,OPT_0046_07,v2.4_6829.h5
6830,72,OPT_0046_07,v2.4_6830.h5
6831,80,OPT_0046_06,v2.4_6831.h5
6832,75,OPT_0046_07,v2.4_6832.h5
6833,83,OPT_0046_06,v2.4_6833.h5
6834,78,OPT_0046_07,v2.4_6834.h5
6835,84,OPT_0046_06,v2.4_6835.h5
6836,77,OPT_0046_07,v2.4_6836.h5
6837,85,OPT_0046_06,v2.4_6837.h5
6838,73,OPT_0046_07,v2.4_6838.h5
6839,79,OPT_0046_07,v2.4_6839.h5
6840,74,OPT_0046_07,v2.4_6840.h5
6841,71,OPT_0046_08,v2.4_6841.h5
6842,81,OPT_0046_07,v2.4_6842.h5
6843,84,OPT_0046_07,v2.4_6843.h5
6844,72,OPT_0046_08,v2.4_6844.h5
6845,85,OPT_0046_07,v2.4_6845.h5
6846,83,OPT_0046_07,v2.4_6846.h5
6847,82,OPT_0046_07,v2.4_6847.h5
6848,80,OPT_0046_07,v2.4_6848.h5
6849,75,OPT_0046_08,v2.4_6849.h5
6850,76,OPT_0046_08,v2.4_6850.h5
6851,74,OPT_0046_08,v2.4_6851.h5
6852,73,OPT_0046_08,v2.4_6852.h5
6853,80,OPT_0046_08,v2.4_6853.h5
6854,78,OPT_0046_08,v2.4_6854.h5
6855,77,OPT_0046_08,v2.4_6855.h5
6856,82,OPT_0046_08,v2.4_6856.h5
6857,79,OPT_0046_08,v2.4_6857.h5
6858,75,OPT_0046_09,v2.4_6858.h5
6859,73,OPT_0046_09,v2.4_6859.h5
6860,81,OPT_0046_08,v2.4_6860.h5
6861,83,OPT_0046_08,v2.4_6861.h5
6862,84,OPT_0046_08,v2.4_6862.h5
6863,74,OPT_0046_09,v2.4_6863.h5
6864,72,OPT_0046_09,v2.4_6864.h5
6865,71,OPT_0046_09,v2.4_6865.h5
6866,85,OPT_0046_08,v2.4_6866.h5
6867,76,OPT_0046_09,v2.4_6867.h5
6868,82,OPT_0046_09,v2.4_6868.h5
6869,78,OPT_0046_09,v2.4_6869.h5
6871,79,OPT_0046_09,v2.4_6871.h5
6872,79,OPT_0046_10,v2.4_6872.h5
6873,77,OPT_0046_09,v2.4_6873.h5
6874,81,OPT_0046_09,v2.4_6874.h5
6875,83,OPT_0046_09,v2.4_6875.h5
6876,80,OPT_0046_09,v2.4_6876.h5
6877,84,OPT_0046_09,v2.4_6877.h5
6878,75,OPT_0046_10,v2.4_6878.h5
6879,80,OPT_0046_10,v2.4_6879.h5
6880,71,OPT_0046_10,v2.4_6880.h5
6881,76,OPT_0046_10,v2.4_6881.h5
6882,81,OPT_0046_10,v2.4_6882.h5
6883,82,OPT_0046_10,v2.4_6883.h5
6884,72,OPT_0046_10,v2.4_6884.h5
6885,73,OPT_0046_10,v2.4_6885.h5
6886,78,OPT_0046_10,v2.4_6886.h5
6887,74,OPT_0046_10,v2.4_6887.h5
6888,77,OPT_0046_10,v2.4_6888.h5
6889,83,OPT_0046_10,v2.4_6889.h5
6890,84,OPT_0046_10,v2.4_6890.h5
6891,85,OPT_0046_10,v2.4_6891.h5
6892,71,OPT_0047_01,v2.4_6892.h5
6893,72,OPT_0047_01,v2.4_6893.h5
6894,82,OPT_0047_01,v2.4_6894.h5
6895,73,OPT_0047_01,v2.4_6895.h5
6896,76,OPT_0047_01,v2.4_6896.h5
6897,75,OPT_0047_01,v2.4_6897.h5
6898,83,OPT_0047_01,v2.4_6898.h5
6899,81,OPT_0047_01,v2.4_6899.h5
6900,0,,v2.4_6900.h5
6901,80,OPT_0047_01,v2.4_6901.h5
6902,78,OPT_0047_01,v2.4_6902.h5
6903,74,OPT_0047_01,v2.4_6903.h5
6904,77,OPT_0047_01,v2.4_6904.h5
6905,71,OPT_0047_02,v2.4_6905.h5
6906,85,OPT_0047_01,v2.4_6906.h5
6907,79,OPT_0047_01,v2.4_6907.h5
6908,75,OPT_0047_02,v2.4_6908.h5
6909,76,OPT_0047_02,v2.4_6909.h5
6910,74,OPT_0047_02,v2.4_6910.h5
6911,80,OPT_0047_02,v2.4_6911.h5
6912,73,OPT_0047_02,v2.4_6912.h5
6913,82,OPT_0047_02,v2.4_6913.h5
6914,83,OPT_0047_02,v2.4_6914.h5
6915,78,OPT_0047_02,v2.4_6915.h5
6916,81,OPT_0047_02,v2.4_6916.h5
6917,77,OPT_0047_02,v2.4_6917.h5
6918,79,OPT_0047_02,v2.4_6918.h5
6919,76,OPT_0047_03,v2.4_6919.h5
6920,73,OPT_0047_03,v2.4_6920.h5
6921,75,OPT_0047_03,v2.4_6921.h5
6922,71,OPT_0047_03,v2.4_6922.h5
6923,74,OPT_0047_03,v2.4_6923.h5
6924,72,OPT_0047_03,v2.4_6924.h5
6925,85,OPT_0047_02,v2.4_6925.h5
6926,84,OPT_0047_02,v2.4_6926.h5
6927,82,OPT_0047_03,v2.4_6927.h5
6928,79,OPT_0047_03,v2.4_6928.h5
6929,81,OPT_0047_03,v2.4_6929.h5
6930,80,OPT_0047_03,v2.4_6930.h5
6931,71,OPT_0047_04,v2.4_6931.h5
6932,78,OPT_0047_03,v2.4_6932.h5
6933,77,OPT_0047_03,v2.4_6933.h5
6934,83,OPT_0047_03,v2.4_6934.h5
6935,85,OPT_0047_03,v2.4_6935.h5
6936,75,OPT_0047_04,v2.4_6936.h5
6937,72,OPT_0047_04,v2.4_6937.h5
6938,74,OPT_0047_04,v2.4_6938.h5
6939,84,OPT_0047_03,v2.4_6939.h5
6940,76,OPT_0047_04,v2.4_6940.h5
6941,82,OPT_0047_04,v2.4_6941.h5
6942,73,OPT_0047_04,v2.4_6942.h5
6943,79,OPT_0047_04,v2.4_6943.h5
6944,78,OPT_0047_04,v2.4_6944.h5
6945,84,OPT_0047_04,v2.4_6945.h5
6946,77,OPT_0047_04,v2.4_6946.h5
6947,83,OPT_0047_04,v2.4_6947.h5
6948,80,OPT_0047_04,v2.4_6948.h5
6949,81,OPT_0047_04,v2.4_6949.h5
6950,71,OPT_0047_05,v2.4_6950.h5
6951,85,OPT_0047_04,v2.4_6951.h5
6952,72,OPT_0047_05,v2.4_6952.h5
6953,75,OPT_0047_05,v2.4_6953.h5
6954,76,OPT_0047_05,v2.4_6954.h5
6955,73,OPT_0047_05,v2.4_6955.h5
6956,74,OPT_0047_05,v2.4_6956.h5
6957,80,OPT_0047_05,v2.4_6957.h5
6958,77,OPT_0047_05,v2.4_6958.h5
6960,79,OPT_0047_05,v2.4_6960.h5
6961,82,OPT_0047_05,v2.4_6961.h5
6962,84,OPT_0047_05,v2.4_6962.h5
6963,81,OPT_0047_05,v2.4_6963.h5
6964,85,OPT_0047_05,v2.4_6964.h5
6965,77,OPT_0047_06,v2.4_6965.h5
6966,76,OPT_0047_06,v2.4_6966.h5
6967,75,OPT_0047_06,v2.4_6967.h5
6968,83,OPT_0047_05,v2.4_6968.h5
6969,73,OPT_0047_06,v2.4_6969.h5
6970,71,OPT_0047_06,v2.4_6970.h5
6971,74,OPT_0047_06,v2.4_6971.h5
6972,72,OPT_0047_06,v2.4_6972.h5
6973,78,OPT_0047_06,v2.4_6973.h5
6974,79,OPT_0047_06,v2.4_6974.h5
6975,80,OPT_0047_06,v2.4_6975.h5
6976,82,OPT_0047_06,v2.4_6976.h5
6977,81,OPT_0047_06,v2.4_6977.h5
6978,83,OPT_0047_06,v2.4_6978.h5
6979,82,OPT_0047_07,v2.4_6979.h5
6980,80,OPT_0047_07,v2.4_6980.h5
6981,71,OPT_0047_07,v2.4_6981.h5
6982,75,OPT_0047_07,v2.4_6982.h5
6983,83,OPT_0047_07,v2.4_6983.h5
6984,72,OPT_0047_07,v2.4_6984.h5
6985,74,OPT_0047_07,v2.4_6985.h5
6986,76,OPT_0047_07,v2.4_6986.h5
6987,73,OPT_0047_07,v2.4_6987.h5
6988,84,OPT_0047_07,v2.4_6988.h5
6989,84,OPT_0047_06,v2.4_6989.h5
6990,77,OPT_0047_07,v2.4_6990.h5
6991,78,OPT_0047_07,v2.4_6991.h5
6992,85,OPT_0047_07,v2.4_6992.h5
6993,85,OPT_0047_06,v2.4_6993.h5
6994,79,OPT_0047_07,v2.4_6994.h5
6995,79,OPT_0047_08,v2.4_6995.h5
6997,71,OPT_0047_08,v2.4_6997.h5
6998,75,OPT_0047_08,v2.4_6998.h5
6999,82,OPT_0047_08,v2.4_6999.h5
7000,72,OPT_0047_08,v2.4_7000.h5
7001,80,OPT_0047_08,v2.4_7001.h5
7002,83,OPT_0047_08,v2.4_7002.h5
7003,81,OPT_0047_08,v2.4_7003.h5
7004,76,OPT_0047_08,v2.4_7004.h5
7005,84,OPT_0047_08,v2.4_7005.h5
7006,85,OPT_0047_08,v2.4_7006.h5
7007,75,OPT_0047_09,v2.4_7007.h5
7008,71,OPT_0047_09,v2.4_7008.h5
7009,76,OPT_0047_09,v2.4_7009.h5
7010,74,OPT_0047_09,v2.4_7010.h5
7011,77,OPT_0047_08,v2.4_7011.h5
7012,78,OPT_0047_08,v2.4_7012.h5
7013,72,OPT_0047_09,v2.4_7013.h5
7014,80,OPT_0047_09,v2.4_7014.h5
7015,73,OPT_0047_09,v2.4_7015.h5
7016,77,OPT_0047_09,v2.4_7016.h5
7017,78,OPT_0047_09,v2.4_7017.h5
7018,79,OPT_0047_09,v2.4_7018.h5
7019,85,OPT_0047_09,v2.4_7019.h5
7020,81,OPT_0047_09,v2.4_7020.h5
7021,82,OPT_0047_09,v2.4_7021.h5
7022,83,OPT_0047_09,v2.4_7022.h5
7023,84,OPT_0047_09,v2.4_7023.h5
7024,85,OPT_0047_10,v2.4_7024.h5
7026,71,OPT_0047_10,v2.4_7026.h5
7027,75,OPT_0047_10,v2.4_7027.h5
7028,83,OPT_0047_10,v2.4_7028.h5
7029,73,OPT_0047_10,v2.4_7029.h5
7030,82,OPT_0047_10,v2.4_7030.h5
7031,72,OPT_0047_10,v2.4_7031.h5
7032,74,OPT_0047_10,v2.4_7032.h5
7033,81,OPT_0047_10,v2.4_7033.h5
7034,80,OPT_0047_10,v2.4_7034.h5
7035,77,OPT_0047_10,v2.4_7035.h5
7036,84,OPT_0047_10,v2.4_7036.h5
7037,79,OPT_0047_10,v2.4_7037.h5
7038,78,OPT_0047_10,v2.4_7038.h5
7039,75,OPT_0048_01,v2.4_7039.h5
7040,71,OPT_0048_01,v2.4_7040.h5
7041,73,OPT_0048_01,v2.4_7041.h5
7042,72,OPT_0048_01,v2.4_7042.h5
7043,74,OPT_0048_01,v2.4_7043.h5
7044,71,OPT_0048_02,v2.4_7044.h5
7045,73,OPT_0048_02,v2.4_7045.h5
7046,72,OPT_0048_02,v2.4_7046.h5
7047,76,OPT_0048_01,v2.4_7047.h5
7048,82,OPT_0048_01,v2.4_7048.h5
7049,83,OPT_0048_01,v2.4_7049.h5
7050,84,OPT_0048_01,v2.4_7050.h5
7051,81,OPT_0048_01,v2.4_7051.h5
7052,80,OPT_0048_01,v2.4_7052.h5
7053,85,OPT_0048_01,v2.4_7053.h5
7054,79,OPT_0048_01,v2.4_7054.h5
7055,78,OPT_0048_01,v2.4_7055.h5
7056,77,OPT_0048_01,v2.4_7056.h5
7057,74,OPT_0048_02,v2.4_7057.h5
7058,80,OPT_0048_02,v2.4_7058.h5
7059,75,OPT_0048_02,v2.4_7059.h5
7060,79,OPT_0048_02,v2.4_7060.h5
7061,81,OPT_0048_02,v2.4_7061.h5
7062,82,OPT_0048_02,v2.4_7062.h5
7063,83,OPT_0048_02,v2.4_7063.h5
7064,78,OPT_0048_02,v2.4_7064.h5
7065,84,OPT_0048_02,v2.4_7065.h5
7066,76,OPT_0048_02,v2.4_7066.h5
7067,77,OPT_0048_02,v2.4_7067.h5
7068,85,OPT_0048_02,v2.4_7068.h5
7069,71,OPT_0048_03,v2.4_7069.h5
7070,82,OPT_0048_03,v2.4_7070.h5
7071,80,OPT_0048_03,v2.4_7071.h5
7072,81,OPT_0048_03,v2.4_7072.h5
7073,72,OPT_0048_03,v2.4_7073.h5
7074,79,OPT_0048_03,v2.4_7074.h5
7075,78,OPT_0048_03,v2.4_7075.h5
7076,75,OPT_0048_03,v2.4_7076.h5
7077,79,OPT_0048_04,v2.4_7077.h5
7078,83,OPT_0048_04,v2.4_7078.h5
7079,76,OPT_0048_03,v2.4_7079.h5
7080,73,OPT_0048_03,v2.4_7080.h5
7081,83,OPT_0048_03,v2.4_7081.h5
7082,74,OPT_0048_03,v2.4_7082.h5
7083,77,OPT_0048_03,v2.4_7083.h5
7084,75,OPT_0048_04,v2.4_7084.h5
7085,82,OPT_0048_04,v2.4_7085.h5
7086,78,OPT_0048_04,v2.4_7086.h5
7087,80,OPT_0048_04,v2.4_7087.h5
7088,84,OPT_0048_04,v2.4_7088.h5
7089,81,OPT_0048_04,v2.4_7089.h5
7090,71,OPT_0048_04,v2.4_7090.h5
7091,71,OPT_0048_05,v2.4_7091.h5
7092,76,OPT_0048_04,v2.4_7092.h5
7093,73,OPT_0048_04,v2.4_7093.h5
7094,72,OPT_0048_04,v2.4_7094.h5
7095,74,OPT_0048_04,v2.4_7095.h5
7096,84,OPT_0048_03,v2.4_7096.h5
7097,73,OPT_0048_05,v2.4_7097.h5
7098,76,OPT_0048_05,v2.4_7098.h5
7099,77,OPT_0048_04,v2.4_7099.h5
7100,85,OPT_0048_03,v2.4_7100.h5
7101,75,OPT_0048_05,v2.4_7101.h5
7102,85,OPT_0048_04,v2.4_7102.h5
7103,77,OPT_0048_05,v2.4_7103.h5
7104,78,OPT_0048_05,v2.4_7104.h5
7105,79,OPT_0048_05,v2.4_7105.h5
7106,72,OPT_0048_05,v2.4_7106.h5
7107,74,OPT_0048_05,v2.4_7107.h5
7108,71,OPT_0048_06,v2.4_7108.h5
7109,82,OPT_0048_05,v2.4_7109.h5
7110,85,OPT_0048_05,v2.4_7110.h5
7111,73,OPT_0048_06,v2.4_7111.h5
7112,74,OPT_0048_06,v2.4_7112.h5
7113,83,OPT_0048_05,v2.4_7113.h5
7114,80,OPT_0048_05,v2.4_7114.h5
7115,72,OPT_0048_06,v2.4_7115.h5
7116,81,OPT_0048_05,v2.4_7116.h5
7117,84,OPT_0048_05,v2.4_7117.h5
7118,75,OPT_0048_06,v2.4_7118.h5
7119,73,OPT_0048_07,v2.4_7119.h5
7120,76,OPT_0048_06,v2.4_7120.h5
7121,77,OPT_0048_06,v2.4_7121.h5
7122,80,OPT_0048_06,v2.4_7122.h5
7123,82,OPT_0048_06,v2.4_7123.h5
7124,71,OPT_0048_07,v2.4_7124.h5
7125,72,OPT_0048_07,v2.4_7125.h5
7126,81,OPT_0048_06,v2.4_7126.h5
7127,84,OPT_0048_06,v2.4_7127.h5
7128,75,OPT_0048_07,v2.4_7128.h5
7129,76,OPT_0048_07,v2.4_7129.h5
7130,79,OPT_0048_06,v2.4_7130.h5
7131,83,OPT_0048_06,v2.4_7131.h5
7132,74,OPT_0048_07,v2.4_7132.h5
7133,78,OPT_0048_06,v2.4_7133.h5
7134,78,OPT_0048_07,v2.4_7134.h5
7135,85,OPT_0048_07,v2.4_7135.h5
7136,85,OPT_0048_06,v2.4_7136.h5
7137,81,OPT_0048_08,v2.4_7137.h5
7138,77,OPT_0048_07,v2.4_7138.h5
7139,82,OPT_0048_07,v2.4_7139.h5
7141,71,OPT_0048_08,v2.4_7141.h5
7142,80,OPT_0048_07,v2.4_7142.h5
7143,79,OPT_0048_07,v2.4_7143.h5
7144,83,OPT_0048_07,v2.4_7144.h5
7145,75,OPT_0048_08,v2.4_7145.h5
7146,76,OPT_0048_08,v2.4_7146.h5
7147,80,OPT_0048_08,v2.4_7147.h5
7148,73,OPT_0048_08,v2.4_7148.h5
7149,72,OPT_0048_08,v2.4_7149.h5
7150,82,OPT_0048_08,v2.4_7150.h5
7151,78,OPT_0048_08,v2.4_7151.h5
7152,84,OPT_0048_07,v2.4_7152.h5
7153,79,OPT_0048_08,v2.4_7153.h5
7154,75,OPT_0048_09,v2.4_7154.h5
7155,77,OPT_0048_08,v2.4_7155.h5
7156,74,OPT_0048_08,v2.4_7156.h5
7157,80,OPT_0048_09,v2.4_7157.h5
7158,79,OPT_0048_09,v2.4_7158.h5
7159,72,OPT_0048_09,v2.4_7159.h5
7160,73,OPT_0048_09,v2.4_7160.h5
7161,74,OPT_0048_09,v2.4_7161.h5
7162,76,OPT_0048_09,v2.4_7162.h5
7163,82,OPT_0048_09,v2.4_7163.h5
7164,85,OPT_0048_08,v2.4_7164.h5
7165,71,OPT_0048_09,v2.4_7165.h5
7166,84,OPT_0048_08,v2.4_7166.h5
7167,83,OPT_0048_08,v2.4_7167.h5
7168,78,OPT_0048_09,v2.4_7168.h5
7169,75,OPT_0048_10,v2.4_7169.h5
7170,83,OPT_0048_09,v2.4_7170.h5
7171,77,OPT_0048_09,v2.4_7171.h5
7172,85,OPT_0048_09,v2.4_7172.h5
7173,74,OPT_0048_10,v2.4_7173.h5
7174,71,OPT_0048_10,v2.4_7174.h5
7175,81,OPT_0048_09,v2.4_7175.h5
7176,73,OPT_0048_10,v2.4_7176.h5
7177,84,OPT_0048_09,v2.4_7177.h5
7178,72,OPT_0048_10,v2.4_7178.h5
7179,76,OPT_0048_10,v2.4_7179.h5
7180,77,OPT_0048_10,v2.4_7180.h5
7181,85,OPT_0048_10,v2.4_7181.h5
7182,83,OPT_0048_10,v2.4_7182.h5
7183,84,OPT_0048_10,v2.4_7183.h5
7184,81,OPT_0048_10,v2.4_7184.h5
7185,82,OPT_0048_10,v2.4_7185.h5
7186,80,OPT_0048_10,v2.4_7186.h5
7187,78,OPT_0048_10,v2.4_7187.h5
7188,79,OPT_0048_10,v2.4_7188.h5
7189,71,OPT_0049_01,v2.4_7189.h5
7190,75,OPT_0049_01,v2.4_7190.h5
7191,73,OPT_0049_01,v2.4_7191.h5
7192,72,OPT_0049_01,v2.4_7192.h5
7193,74,OPT_0049_01,v2.4_7193.h5
7194,71,OPT_0049_02,v2.4_7194.h5
7195,84,OPT_0049_01,v2.4_7195.h5
7197,82,OPT_0049_01,v2.4_7197.h5
7198,76,OPT_0049_01,v2.4_7198.h5
7199,77,OPT_0049_01,v2.4_7199.h5
7200,85,OPT_0049_01,v2.4_7200.h5
7201,83,OPT_0049_01,v2.4_7201.h5
7202,72,OPT_0049_02,v2.4_7202.h5
7203,79,OPT_0049_02,v2.4_7203.h5
7204,80,OPT_0049_01,v2.4_7204.h5
7205,81,OPT_0049_01,v2.4_7205.h5
7206,82,OPT_0049_02,v2.4_7206.h5
7207,76,OPT_0049_02,v2.4_7207.h5
7208,78,OPT_0049_02,v2.4_7208.h5
7209,75,OPT_0049_02,v2.4_7209.h5
7210,78,OPT_0049_01,v2.4_7210.h5
7211,81,OPT_0049_02,v2.4_7211.h5
7212,73,OPT_0049_02,v2.4_7212.h5
7213,80,OPT_0049_02,v2.4_7213.h5
7214,74,OPT_0049_02,v2.4_7214.h5
7215,77,OPT_0049_02,v2.4_7215.h5
7216,73,OPT_0049_03,v2.4_7216.h5
7217,83,OPT_0049_02,v2.4_7217.h5
7218,71,OPT_0049_03,v2.4_7218.h5
7219,76,OPT_0049_03,v2.4_7219.h5
7220,85,OPT_0049_02,v2.4_7220.h5
7221,75,OPT_0049_03,v2.4_7221.h5
7222,84,OPT_0049_02,v2.4_7222.h5
7223,74,OPT_0049_03,v2.4_7223.h5
7224,72,OPT_0049_03,v2.4_7224.h5
7225,84,OPT_0049_03,v2.4_7225.h5
7226,71,OPT_0049_04,v2.4_7226.h5
7227,81,OPT_0049_03,v2.4_7227.h5
7228,83,OPT_0049_03,v2.4_7228.h5
7229,85,OPT_0049_03,v2.4_7229.h5
7230,80,OPT_0049_03,v2.4_7230.h5
7231,82,OPT_0049_03,v2.4_7231.h5
7232,79,OPT_0049_03,v2.4_7232.h5
7233,78,OPT_0049_03,v2.4_7233.h5
7234,72,OPT_0049_04,v2.4_7234.h5
7235,82,OPT_0049_04,v2.4_7235.h5
7236,81,OPT_0049_04,v2.4_7236.h5
7237,76,OPT_0049_04,v2.4_7237.h5
7238,77,OPT_0049_03,v2.4_7238.h5
7239,75,OPT_0049_04,v2.4_7239.h5
7240,80,OPT_0049_04,v2.4_7240.h5
7241,75,OPT_0049_05,v2.4_7241.h5
7242,73,OPT_0049_04,v2.4_7242.h5
