run_id,well_id,well_type,depth_z,final_x,final_y,mean_total_energy
82,10,injector,49.87604,58.594185,16.5489,1.8183913e+14
82,11,producer,49.698883,12.285089,56.27528,1.8183913e+14
83,0,injector,36.139668,58.44827,10.346695,1.8889972e+14
83,1,producer,49.615475,33.788292,73.11934,1.8889972e+14
83,2,injector,49.599968,11.573232,8.357927,1.8889972e+14
83,3,producer,47.889683,57.59076,54.16264,1.8889972e+14
83,4,injector,47.46088,30.737642,52.586937,1.8889972e+14
83,5,producer,40.546604,62.68299,36.164993,1.8889972e+14
83,6,injector,52.862072,11.021949,34.26254,1.8889972e+14
83,7,producer,51.576645,41.41072,10.48205,1.8889972e+14
83,8,injector,49.667713,11.297467,48.106003,1.8889972e+14
83,9,producer,49.41754,11.848329,42.638973,1.8889972e+14
83,10,injector,44.039066,34.195633,67.72469,1.8889972e+14
83,11,producer,49.914948,22.942398,22.726833,1.8889972e+14
84,0,injector,49.707443,9.482585,11.221817,1.8344716e+14
84,1,producer,29.958292,35.880398,60.153996,1.8344716e+14
84,2,injector,47.520798,32.45184,35.590794,1.8344716e+14
84,3,producer,49.689278,12.181418,67.83898,1.8344716e+14
84,4,injector,49.994156,59.13136,10.442383,1.8344716e+14
84,5,producer,49.53421,21.477602,41.106457,1.8344716e+14
84,6,injector,27.72076,12.388553,58.081837,1.8344716e+14
84,7,producer,49.9774,25.945465,25.410753,1.8344716e+14
84,8,injector,51.530163,48.12892,67.375145,1.8344716e+14
84,9,producer,49.691414,58.03681,52.00768,1.8344716e+14
84,10,injector,48.13004,43.41949,25.862425,1.8344716e+14
84,11,producer,45.775455,7.7581797,62.975925,1.8344716e+14
85,0,injector,47.109787,12.043282,44.19175,1.8690671e+14
85,1,producer,47.340046,13.562654,5.0489597,1.8690671e+14
85,2,injector,49.635616,52.162605,46.97428,1.8690671e+14
85,3,producer,46.282116,8.120176,65.96342,1.8690671e+14
85,4,injector,49.92975,57.793934,49.519337,1.8690671e+14
85,5,producer,45.726868,11.257358,21.921146,1.8690671e+14
85,6,injector,48.474976,51.479733,8.521984,1.8690671e+14
85,7,producer,30.35201,8.554526,63.828194,1.8690671e+14
85,8,injector,49.430153,15.294405,57.223778,1.8690671e+14
85,9,producer,49.833755,47.69767,25.356142,1.8690671e+14
85,10,injector,49.60338,34.32705,56.135506,1.8690671e+14
85,11,producer,49.708603,62.38894,0.0,1.8690671e+14
86,0,injector,49.74207,18.9924,62.020466,1.8564211e+14
86,1,producer,49.73306,6.939587,12.511074,1.8564211e+14
86,2,injector,37.25467,43.206142,0.7165912,1.8564211e+14
86,3,producer,53.78918,0.08086227,69.44421,1.8564211e+14
86,4,injector,51.464813,60.073208,0.135877,1.8564211e+14
86,5,producer,51.591896,51.36108,11.387551,1.8564211e+14
86,6,injector,51.436344,19.264353,69.56142,1.8564211e+14
86,7,producer,49.85359,58.649258,64.47561,1.8564211e+14
86,8,injector,45.20507,59.80559,0.0,1.8564211e+14
86,9,producer,37.14945,17.086899,20.198355,1.8564211e+14
86,10,injector,28.617807,57.782547,68.90425,1.8564211e+14
86,11,producer,49.72054,58.155415,62.28103,1.8564211e+14
87,0,injector,44.12242,50.046825,41.59091,1.8392558e+14
87,1,producer,49.671,0.0,67.97682,1.8392558e+14
87,2,injector,55.021767,12.632577,15.966293,1.8392558e+14
87,3,producer,49.737965,33.43031,63.295578,1.8392558e+14
87,4,injector,53.20945,13.425908,58.673336,1.8392558e+14
87,5,producer,7.4429,59.4039,20.121977,1.8392558e+14
87,6,injector,44.03238,3.3607726,26.014929,1.8392558e+14
87,7,producer,13.2449045,34.872654,45.22524,1.8392558e+14
87,8,injector,49.68722,59.436104,8.019201,1.8392558e+14
87,9,producer,49.686596,13.066482,39.75464,1.8392558e+14
87,10,injector,49.88667,65.3293,58.390625,1.8392558e+14
87,11,producer,39.740402,32.25833,59.859947,1.8392558e+14
88,0,injector,5.9420633,21.005949,62.05018,1.9012344e+14
88,1,producer,48.787327,35.398594,31.73857,1.9012344e+14
88,2,injector,49.71366,11.675008,12.644378,1.9012344e+14
88,3,producer,48.7342,24.150986,66.388954,1.9012344e+14
88,4,injector,49.806602,12.3402,44.33691,1.9012344e+14
88,5,producer,49.911087,24.110647,69.73371,1.9012344e+14
88,6,injector,48.373413,58.048687,9.820145,1.9012344e+14
88,7,producer,49.57473,10.0886755,39.9064,1.9012344e+14
88,8,injector,39.53157,43.09674,5.141323,1.9012344e+14
88,9,producer,48.75122,24.040487,17.542078,1.9012344e+14
88,10,injector,45.3196,58.00937,45.58151,1.9012344e+14
88,11,producer,54.368492,58.513584,44.366314,1.9012344e+14
89,0,injector,49.67703,58.068844,47.926056,1.8620388e+14
89,1,producer,49.3904,23.820812,66.21011,1.8620388e+14
89,2,injector,43.98875,23.321787,64.94745,1.8620388e+14
89,3,producer,47.310173,23.837942,10.047593,1.8620388e+14
89,4,injector,38.22175,10.161392,10.279959,1.8620388e+14
89,5,producer,49.704735,21.574213,45.939922,1.8620388e+14
89,6,injector,49.72417,51.23947,26.5758,1.8620388e+14
89,7,producer,48.6996,11.36701,60.229004,1.8620388e+14
89,8,injector,49.75633,57.365547,44.28961,1.8620388e+14
89,9,producer,48.153946,12.505449,48.894745,1.8620388e+14
89,10,injector,39.775932,34.736137,10.783204,1.8620388e+14
89,11,producer,44.10775,53.26826,6.7929025,1.8620388e+14
90,0,injector,51.768326,68.989494,52.892384,1.8733382e+14
90,1,producer,43.0725,54.120914,19.00955,1.8733382e+14
90,2,injector,49.575096,8.651108,26.42352,1.8733382e+14
90,3,producer,49.640408,57.90687,49.106407,1.8733382e+14
90,4,injector,49.625435,9.725448,68.816414,1.8733382e+14
90,5,producer,52.970387,57.51165,53.099304,1.8733382e+14
90,6,injector,53.315918,37.05108,65.96109,1.8733382e+14
90,7,producer,43.87226,8.718725,24.448992,1.8733382e+14
90,8,injector,49.71749,6.6192393,15.118228,1.8733382e+14
90,9,producer,50.08442,36.332645,22.814756,1.8733382e+14
90,10,injector,19.881725,57.36941,33.029423,1.8733382e+14
90,11,producer,49.64041,41.451893,60.192493,1.8733382e+14
91,0,injector,51.85451,41.558964,66.9895,1.8364381e+14
91,1,producer,49.787903,59.285976,66.89342,1.8364381e+14
91,2,injector,30.422596,7.6774077,31.809095,1.8364381e+14
91,3,producer,48.81739,54.66834,29.250708,1.8364381e+14
91,4,injector,29.936796,15.433394,19.52661,1.8364381e+14
91,5,producer,49.672855,7.9317355,50.5668,1.8364381e+14
91,6,injector,52.90936,34.633476,64.243126,1.8364381e+14
91,7,producer,48.48297,12.907362,13.16456,1.8364381e+14
91,8,injector,49.99754,24.222242,67.29688,1.8364381e+14
91,9,producer,44.629005,55.165634,20.686419,1.8364381e+14
91,10,injector,42.07379,55.69567,41.87472,1.8364381e+14
91,11,producer,53.248787,10.403598,31.277557,1.8364381e+14
92,0,injector,37.911354,69.0,7.9308853,1.8871554e+14
92,1,producer,49.567665,14.19142,67.83689,1.8871554e+14
92,2,injector,47.173683,64.64142,60.499374,1.8871554e+14
92,3,producer,50.577927,21.857483,19.80262,1.8871554e+14
92,4,injector,44.83786,37.14309,58.770077,1.8871554e+14
92,5,producer,49.37142,6.4293694,10.571924,1.8871554e+14
92,6,injector,49.67914,16.359274,19.027096,1.8871554e+14
92,7,producer,18.042374,11.279059,40.617252,1.8871554e+14
92,8,injector,49.77147,25.879906,11.364597,1.8871554e+14
92,9,producer,49.667744,58.01394,70.43223,1.8871554e+14
92,10,injector,44.22199,52.57878,33.853096,1.8871554e+14
92,11,producer,47.62655,43.852257,16.368942,1.8871554e+14
93,0,injector,47.242046,33.181377,20.449066,1.8606636e+14
93,1,producer,50.0149,26.485916,54.732193,1.8606636e+14
93,2,injector,52.538975,23.6873,64.93293,1.8606636e+14
93,3,producer,49.71828,10.94985,43.084274,1.8606636e+14
93,4,injector,46.28791,21.876747,0.079856515,1.8606636e+14
93,5,producer,36.714657,25.102882,12.201939,1.8606636e+14
93,6,injector,49.665577,10.692564,49.197784,1.8606636e+14
93,7,producer,46.32522,58.004787,49.135323,1.8606636e+14
93,8,injector,53.60069,59.61287,8.928703,1.8606636e+14
93,9,producer,51.32392,65.94109,64.19314,1.8606636e+14
93,10,injector,49.67133,35.147564,64.926476,1.8606636e+14
93,11,producer,49.62555,15.173597,59.537292,1.8606636e+14
94,0,injector,25.152285,30.919777,49.37315,1.8262984e+14
94,1,producer,49.87684,11.671736,46.631927,1.8262984e+14
94,2,injector,48.188217,23.407318,14.6258,1.8262984e+14
94,3,producer,49.86474,57.697517,38.427,1.8262984e+14
94,4,injector,48.016247,32.185852,10.7753315,1.8262984e+14
94,5,producer,59.17782,38.743755,6.5432835,1.8262984e+14
94,6,injector,49.74023,1.86771,25.024431,1.8262984e+14
94,7,producer,47.901474,57.811348,56.05379,1.8262984e+14
94,8,injector,49.980106,58.10846,65.841515,1.8262984e+14
94,9,producer,43.88237,11.174276,58.87062,1.8262984e+14
94,10,injector,49.499287,31.267805,64.678734,1.8262984e+14
94,11,producer,49.69389,11.7171135,66.91949,1.8262984e+14
95,0,injector,35.913727,57.92355,45.13748,1.858543e+14
95,1,producer,13.992009,10.689422,12.493697,1.858543e+14
95,2,injector,49.673027,58.05606,12.160397,1.858543e+14
95,3,producer,47.246727,58.077408,64.79365,1.858543e+14
95,4,injector,49.818848,33.783077,5.979738,1.858543e+14
95,5,producer,50.013214,11.302967,50.96741,1.858543e+14
95,6,injector,44.232536,12.152675,50.527817,1.858543e+14
95,7,producer,56.62566,38.511288,59.78937,1.858543e+14
95,8,injector,53.68358,22.65734,18.27614,1.858543e+14
95,9,producer,57.226566,10.498015,62.523018,1.858543e+14
95,10,injector,53.062145,36.504864,51.727253,1.858543e+14
95,11,producer,44.194717,12.353335,11.891699,1.858543e+14
96,0,injector,53.207954,27.83163,65.02839,1.8774663e+14
96,1,producer,49.8101,35.86562,28.090458,1.8774663e+14
96,2,injector,49.62737,9.037608,44.940434,1.8774663e+14
96,3,producer,49.610302,58.03659,8.058791,1.8774663e+14
96,4,injector,36.692986,11.125234,53.876358,1.8774663e+14
96,5,producer,49.837944,57.986366,36.00799,1.8774663e+14
96,6,injector,36.203903,9.900006,64.46149,1.8774663e+14
96,7,producer,43.937042,19.13765,9.964643,1.8774663e+14
96,8,injector,53.396626,58.08502,48.627254,1.8774663e+14
96,9,producer,51.75579,43.202873,28.28643,1.8774663e+14
96,10,injector,19.485535,34.395367,56.41462,1.8774663e+14
96,11,producer,49.64362,50.448727,74.84817,1.8774663e+14
97,0,injector,48.709084,58.213844,47.65229,1.850513e+14
97,1,producer,45.485676,19.237734,22.957743,1.850513e+14
97,2,injector,9.348614,62.885876,2.1808658,1.850513e+14
97,3,producer,49.461086,34.926247,59.75659,1.850513e+14
97,4,injector,49.57395,18.079702,48.92851,1.850513e+14
97,5,producer,45.524178,0.17134416,0.0,1.850513e+14
97,6,injector,48.65277,43.22428,25.199833,1.850513e+14
97,7,producer,51.54779,43.638573,75.0,1.850513e+14
97,8,injector,47.036873,29.963728,69.35875,1.850513e+14
97,9,producer,54.738167,48.445534,73.11268,1.850513e+14
97,10,injector,49.68113,13.469851,63.1829,1.850513e+14
97,11,producer,49.84401,9.921925,8.585714,1.850513e+14
98,0,injector,50.20092,10.918605,47.289845,1.8864723e+14
98,1,producer,44.098984,22.807575,26.41116,1.8864723e+14
98,2,injector,54.570717,61.669136,66.42056,1.8864723e+14
98,3,producer,19.030848,8.659634,65.77135,1.8864723e+14
98,4,injector,49.56191,34.81796,67.86815,1.8864723e+14
98,5,producer,49.671078,57.64815,21.438156,1.8864723e+14
98,6,injector,49.952522,54.561073,16.922476,1.8864723e+14
98,7,producer,44.02771,15.497016,40.95474,1.8864723e+14
98,8,injector,49.631725,62.336025,43.17873,1.8864723e+14
98,9,producer,53.08518,57.95003,51.035217,1.8864723e+14
98,10,injector,43.32892,11.527514,67.11253,1.8864723e+14
98,11,producer,50.080814,12.3913965,11.428143,1.8864723e+14
99,0,injector,48.783577,35.939873,57.611046,1.862636e+14
99,1,producer,26.064817,23.8207,12.114146,1.862636e+14
99,2,injector,49.901234,9.527757,11.233225,1.862636e+14
99,3,producer,49.884212,35.3979,10.979886,1.862636e+14
99,4,injector,37.93445,62.29943,7.353995,1.862636e+14
99,5,producer,42.523106,20.452108,53.052048,1.862636e+14
99,6,injector,43.846195,25.4068,64.90144,1.862636e+14
99,7,producer,49.689785,54.169525,60.75615,1.862636e+14
99,8,injector,49.75872,62.1167,70.336655,1.862636e+14
99,9,producer,51.261448,40.68067,71.30879,1.862636e+14
99,10,injector,49.709827,11.200567,55.59626,1.862636e+14
99,11,producer,49.847847,21.553051,58.860626,1.862636e+14
100,0,injector,49.629005,16.699732,65.02174,1.8647461e+14
100,1,producer,49.83396,13.946371,14.497338,1.8647461e+14
100,2,injector,48.73733,62.32588,18.245096,1.8647461e+14
100,3,producer,48.304325,57.750618,55.90934,1.8647461e+14
100,4,injector,50.649082,35.59906,0.0,1.8647461e+14
100,5,producer,47.6794,11.319474,32.67726,1.8647461e+14
100,6,injector,23.674686,54.42161,53.691936,1.8647461e+14
100,7,producer,49.61601,16.0394,63.39941,1.8647461e+14
100,8,injector,49.61944,12.201898,27.772207,1.8647461e+14
100,9,producer,49.6333,11.437447,64.375175,1.8647461e+14
100,10,injector,49.08575,51.02087,33.180878,1.8647461e+14
100,11,producer,42.08943,48.82284,48.551727,1.8647461e+14
101,0,injector,58.675365,0.8809921,58.01819,1.8742044e+14
101,1,producer,46.145374,50.355484,61.904217,1.8742044e+14
101,2,injector,49.59817,11.127649,24.839947,1.8742044e+14
101,3,producer,47.311394,42.023483,60.99504,1.8742044e+14
101,4,injector,49.83314,11.280524,11.087475,1.8742044e+14
101,5,producer,54.4423,51.20519,65.400345,1.8742044e+14
101,6,injector,49.57461,14.195799,67.62807,1.8742044e+14
101,7,producer,50.023647,14.651497,1.5404189,1.8742044e+14
101,8,injector,35.30671,24.013742,64.44651,1.8742044e+14
101,9,producer,48.739933,58.21635,35.140797,1.8742044e+14
101,10,injector,54.925495,58.382904,48.613293,1.8742044e+14
101,11,producer,47.534756,36.954876,46.63218,1.8742044e+14
102,0,injector,49.72391,59.581696,50.17289,1.8659272e+14
102,1,producer,49.871647,57.9494,31.759184,1.8659272e+14
102,2,injector,49.84719,58.092754,58.59499,1.8659272e+14
102,3,producer,49.577057,57.140285,70.06153,1.8659272e+14
102,4,injector,30.250267,10.813095,23.647331,1.8659272e+14
102,5,producer,55.12577,44.72316,61.269184,1.8659272e+14
102,6,injector,49.987198,58.126194,0.0,1.8659272e+14
102,7,producer,49.900356,12.660438,14.307668,1.8659272e+14
102,8,injector,20.203579,32.474163,48.55186,1.8659272e+14
102,9,producer,46.92736,0.5556951,38.376415,1.8659272e+14
102,10,injector,57.08528,11.262446,58.358727,1.8659272e+14
102,11,producer,49.61967,36.041,65.107,1.8659272e+14
103,0,injector,47.124146,48.11533,0.0,1.874851e+14
103,1,producer,50.140648,18.58064,8.07909,1.874851e+14
103,2,injector,48.69853,34.600292,63.760845,1.874851e+14
103,3,producer,49.928116,35.922188,38.41185,1.874851e+14
103,4,injector,49.662373,10.99677,45.37171,1.874851e+14
103,5,producer,47.449615,18.555984,0.0,1.874851e+14
103,6,injector,46.688015,57.847233,26.88724,1.874851e+14
103,7,producer,40.755524,22.019444,69.46628,1.874851e+14
103,8,injector,49.97248,24.135538,41.74408,1.874851e+14
103,9,producer,50.03985,22.882809,66.822334,1.874851e+14
103,10,injector,52.599815,34.33245,25.35406,1.874851e+14
103,11,producer,49.928158,36.193554,15.206103,1.874851e+14
104,0,injector,41.592113,57.390358,10.911677,1.8559364e+14
104,1,producer,43.965767,5.2883563,16.801107,1.8559364e+14
104,2,injector,53.222942,11.395092,74.05586,1.8559364e+14
104,3,producer,47.19054,47.26398,65.838234,1.8559364e+14
104,4,injector,49.861897,57.97496,37.644012,1.8559364e+14
104,5,producer,49.63585,11.018028,55.687298,1.8559364e+14
104,6,injector,43.985317,57.97701,12.500565,1.8559364e+14
104,7,producer,49.83579,23.723957,26.746552,1.8559364e+14
104,8,injector,44.128433,56.39305,51.7948,1.8559364e+14
104,9,producer,57.533314,2.116051,41.359608,1.8559364e+14
104,10,injector,48.482594,44.728592,3.0353978,1.8559364e+14
104,11,producer,48.490402,2.5029902,0.045801736,1.8559364e+14
105,0,injector,49.609062,11.80738,27.555481,1.8628253e+14
105,1,producer,48.799854,59.081215,14.076253,1.8628253e+14
105,2,injector,33.3683,57.508774,70.81613,1.8628253e+14
105,3,producer,40.767937,47.96944,25.000803,1.8628253e+14
105,4,injector,44.01874,8.732282,17.184895,1.8628253e+14
105,5,producer,36.726776,58.717728,43.67484,1.8628253e+14
105,6,injector,49.630356,58.0087,71.497154,1.8628253e+14
105,7,producer,36.065342,11.099003,10.857183,1.8628253e+14
105,8,injector,49.020077,58.029133,0.0,1.8628253e+14
105,9,producer,49.649956,48.771446,63.04616,1.8628253e+14
105,10,injector,49.636894,57.958874,47.20881,1.8628253e+14
105,11,producer,49.754345,11.121057,53.15123,1.8628253e+14
106,0,injector,53.97969,58.0194,20.313757,1.8563567e+14
106,1,producer,49.623547,11.188733,40.58152,1.8563567e+14
106,2,injector,42.851994,35.431705,11.080095,1.8563567e+14
106,3,producer,55.061947,15.320351,40.112984,1.8563567e+14
106,4,injector,47.346966,57.914967,48.432816,1.8563567e+14
106,5,producer,43.960316,16.39129,75.0,1.8563567e+14
106,6,injector,52.460228,11.9834795,62.51823,1.8563567e+14
106,7,producer,48.762028,11.196979,28.991201,1.8563567e+14
106,8,injector,53.15634,10.384662,16.944567,1.8563567e+14
106,9,producer,53.03742,39.997013,14.828147,1.8563567e+14
106,10,injector,51.62417,68.99145,33.010303,1.8563567e+14
106,11,producer,53.10761,35.46302,70.57785,1.8563567e+14
107,0,injector,49.689022,28.993502,64.955605,1.8700734e+14
107,1,producer,49.751373,32.10387,10.39655,1.8700734e+14
107,2,injector,49.16377,57.949436,59.694252,1.8700734e+14
107,3,producer,43.57192,10.997249,49.4016,1.8700734e+14
107,4,injector,48.76496,43.72405,26.546885,1.8700734e+14
107,5,producer,49.585274,58.04959,15.981771,1.8700734e+14
107,6,injector,49.650932,57.878506,48.98097,1.8700734e+14
107,7,producer,53.261726,0.4585835,7.408874,1.8700734e+14
107,8,injector,49.65919,10.18548,68.646614,1.8700734e+14
107,9,producer,49.798218,58.076168,4.930042,1.8700734e+14
107,10,injector,43.967358,8.649779,61.590347,1.8700734e+14
107,11,producer,11.409575,57.797337,19.38362,1.8700734e+14
108,0,injector,43.225456,57.80262,40.13375,1.8629956e+14
108,1,producer,26.682985,64.59227,73.85307,1.8629956e+14
108,2,injector,49.815147,22.546135,12.686022,1.8629956e+14
108,3,producer,49.72352,57.868267,64.015076,1.8629956e+14
108,4,injector,49.90327,9.3986635,43.926994,1.8629956e+14
108,5,producer,49.6865,33.65936,3.6516013,1.8629956e+14
108,6,injector,51.570606,40.19569,59.005154,1.8629956e+14
108,7,producer,48.60671,24.06428,45.291306,1.8629956e+14
108,8,injector,44.296276,17.95803,46.136936,1.8629956e+14
108,9,producer,49.87387,26.381691,75.0,1.8629956e+14
108,10,injector,48.752754,57.908978,33.091095,1.8629956e+14
108,11,producer,48.42957,8.892739,41.794975,1.8629956e+14
109,0,injector,49.64343,12.36104,63.34287,1.86682e+14
109,1,producer,44.83329,24.18343,10.908689,1.86682e+14
109,2,injector,27.239233,49.447136,21.075047,1.86682e+14
109,3,producer,55.257805,8.782945,37.281265,1.86682e+14
109,4,injector,15.096394,55.940174,72.39758,1.86682e+14
109,5,producer,49.453342,55.57405,21.434076,1.86682e+14
109,6,injector,49.59255,17.31491,62.86183,1.86682e+14
109,7,producer,54.534718,43.6236,17.771015,1.86682e+14
109,8,injector,52.99358,57.994442,54.142704,1.86682e+14
109,9,producer,49.949806,10.917365,41.349445,1.86682e+14
109,10,injector,48.732628,41.076153,56.43662,1.86682e+14
109,11,producer,50.098103,57.31914,36.775864,1.86682e+14
110,0,injector,53.14734,12.748628,13.321786,1.8857183e+14
110,1,producer,57.626213,11.292193,54.200916,1.8857183e+14
110,2,injector,50.903267,15.117598,26.368315,1.8857183e+14
110,3,producer,48.473953,24.726685,72.39549,1.8857183e+14
110,4,injector,49.72319,11.0764475,40.12471,1.8857183e+14
110,5,producer,44.213444,57.896133,31.752935,1.8857183e+14
110,6,injector,50.764343,51.073666,70.77718,1.8857183e+14
110,7,producer,40.25666,48.00222,59.218258,1.8857183e+14
110,8,injector,49.779068,34.863342,13.028971,1.8857183e+14
110,9,producer,50.770878,61.911247,67.468315,1.8857183e+14
110,10,injector,48.42124,25.042591,64.987045,1.8857183e+14
110,11,producer,49.348167,10.051013,58.609344,1.8857183e+14
111,0,injector,44.07126,5.6426044,32.186993,1.8443038e+14
111,1,producer,49.867626,34.22552,26.296972,1.8443038e+14
111,2,injector,28.04005,58.11948,33.532707,1.8443038e+14
111,3,producer,52.973858,59.352077,52.466312,1.8443038e+14
111,4,injector,49.63944,37.778805,72.59908,1.8443038e+14
111,5,producer,49.920906,10.777,34.22852,1.8443038e+14
111,6,injector,49.73048,18.3214,20.23515,1.8443038e+14
111,7,producer,47.458885,58.139095,64.86554,1.8443038e+14
111,8,injector,37.81102,59.08826,11.5134325,1.8443038e+14
111,9,producer,49.653942,50.362705,57.055393,1.8443038e+14
111,10,injector,36.81515,21.689705,52.714687,1.8443038e+14
111,11,producer,43.91192,11.780607,8.44482,1.8443038e+14
112,0,injector,51.52176,30.44871,69.93325,1.8745183e+14
112,1,producer,53.35634,36.971863,21.107033,1.8745183e+14
112,2,injector,53.35454,10.843478,67.03548,1.8745183e+14
112,3,producer,48.1858,56.0999,44.839577,1.8745183e+14
112,4,injector,28.57644,20.775703,59.968826,1.8745183e+14
112,5,producer,49.736927,13.972472,27.527979,1.8745183e+14
112,6,injector,49.617256,35.77113,21.30024,1.8745183e+14
112,7,producer,49.885445,35.55504,21.53941,1.8745183e+14
112,8,injector,47.517212,7.3207984,52.748272,1.8745183e+14
112,9,producer,53.082428,29.065434,68.131836,1.8745183e+14
112,10,injector,49.75112,12.869689,13.089342,1.8745183e+14
112,11,producer,44.36716,11.59002,65.08842,1.8745183e+14
113,0,injector,44.11041,58.00035,16.613031,1.874882e+14
113,1,producer,49.75046,8.848178,34.65014,1.874882e+14
113,2,injector,49.700523,11.024424,63.755974,1.874882e+14
113,3,producer,49.627422,59.110424,65.02699,1.874882e+14
113,4,injector,42.814545,21.978275,9.574538,1.874882e+14
113,5,producer,39.966137,55.751812,67.27331,1.874882e+14
113,6,injector,48.771637,56.681927,18.143627,1.874882e+14
113,7,producer,49.85871,35.06571,37.834515,1.874882e+14
113,8,injector,52.93089,62.704155,5.003268,1.874882e+14
113,9,producer,49.257473,34.731247,54.21391,1.874882e+14
113,10,injector,47.67014,20.431606,14.868378,1.874882e+14
113,11,producer,51.450054,45.456806,73.295715,1.874882e+14
114,0,injector,52.659344,26.567398,45.21569,1.8923002e+14
114,1,producer,37.36237,23.789291,5.1333613,1.8923002e+14
114,2,injector,49.743732,57.92782,60.559486,1.8923002e+14
114,3,producer,49.735928,55.885914,67.36705,1.8923002e+14
114,4,injector,51.398594,27.825764,75.0,1.8923002e+14
114,5,producer,46.156124,22.274858,27.043547,1.8923002e+14
114,6,injector,46.987576,31.767258,28.356499,1.8923002e+14
114,7,producer,49.71724,51.383495,10.427725,1.8923002e+14
114,8,injector,44.662094,58.02892,11.8585,1.8923002e+14
114,9,producer,25.30952,48.859146,16.107176,1.8923002e+14
114,10,injector,49.265812,8.866273,49.486294,1.8923002e+14
114,11,producer,49.752663,57.95385,42.364346,1.8923002e+14
115,0,injector,48.7746,52.551632,19.908073,1.875408e+14
115,1,producer,53.95599,24.555496,75.0,1.875408e+14
115,2,injector,46.13145,45.76869,70.13522,1.875408e+14
115,3,producer,10.32245,57.822018,27.978289,1.875408e+14
115,4,injector,49.74992,14.189681,25.86777,1.875408e+14
115,5,producer,49.518906,11.50673,38.616234,1.875408e+14
115,6,injector,49.631313,13.710312,55.624355,1.875408e+14
115,7,producer,49.657257,35.822952,67.249756,1.875408e+14
115,8,injector,48.501255,62.559643,15.063084,1.875408e+14
115,9,producer,49.63222,14.538429,17.662735,1.875408e+14
115,10,injector,46.909283,60.19959,45.342213,1.875408e+14
115,11,producer,43.611935,47.609077,61.578312,1.875408e+14
116,0,injector,49.70748,21.160099,12.781536,1.83016e+14
116,1,producer,45.523922,41.916935,0.0,1.83016e+14
116,2,injector,12.072167,55.855602,32.847374,1.83016e+14
116,3,producer,49.66348,50.65987,62.75028,1.83016e+14
116,4,injector,35.972084,10.415103,63.586494,1.83016e+14
116,5,producer,26.888577,42.011166,66.4935,1.83016e+14
116,6,injector,44.15571,58.625496,7.6924806,1.83016e+14
116,7,producer,48.591194,10.8947,11.2701435,1.83016e+14
116,8,injector,49.264904,46.974037,56.887672,1.83016e+14
116,9,producer,53.12582,14.271026,63.6598,1.83016e+14
116,10,injector,49.76236,58.058273,23.112339,1.83016e+14
116,11,producer,49.738422,22.206861,62.9743,1.83016e+14
117,0,injector,49.667725,58.920933,38.74885,1.8781558e+14
117,1,producer,45.9267,36.319233,3.2984219,1.8781558e+14
117,2,injector,49.623978,15.043683,64.702,1.8781558e+14
117,3,producer,49.80145,11.183331,26.566977,1.8781558e+14
117,4,injector,8.529031,35.370617,18.258083,1.8781558e+14
117,5,producer,49.590717,27.431051,66.41846,1.8781558e+14
117,6,injector,53.629257,24.577238,64.94396,1.8781558e+14
117,7,producer,43.93048,56.00642,18.180084,1.8781558e+14
117,8,injector,51.446068,53.325344,38.361813,1.8781558e+14
117,9,producer,49.688766,12.7279215,55.86172,1.8781558e+14
117,10,injector,49.741325,2.9097648,25.55029,1.8781558e+14
117,11,producer,4.1398044,33.279377,47.179,1.8781558e+14
118,0,injector,49.325943,57.842438,42.28192,1.852932e+14
118,1,producer,49.77902,15.429838,69.45454,1.852932e+14
118,2,injector,48.62249,11.123241,57.03676,1.852932e+14
118,3,producer,49.705967,11.224,17.708729,1.852932e+14
118,4,injector,15.505973,43.73666,27.370523,1.852932e+14
118,5,producer,49.811954,36.371044,70.28452,1.852932e+14
118,6,injector,54.583946,68.706345,64.61901,1.852932e+14
118,7,producer,49.710934,10.637853,61.73897,1.852932e+14
118,8,injector,49.975235,21.27721,12.685026,1.852932e+14
118,9,producer,42.47208,55.931847,66.01864,1.852932e+14
118,10,injector,47.514317,35.320942,11.035479,1.852932e+14
118,11,producer,46.8051,10.080194,42.978043,1.852932e+14
119,0,injector,49.714745,15.199261,64.814415,1.8477533e+14
119,1,producer,49.810818,11.232187,38.74201,1.8477533e+14
119,2,injector,47.05835,50.997997,17.43594,1.8477533e+14
119,3,producer,47.049778,57.825756,67.70778,1.8477533e+14
119,4,injector,48.79059,67.96886,52.25295,1.8477533e+14
119,5,producer,22.14511,23.458885,48.881126,1.8477533e+14
119,6,injector,48.75618,7.6440425,43.417854,1.8477533e+14
119,7,producer,49.775696,10.793853,22.155817,1.8477533e+14
119,8,injector,50.038273,47.96744,40.75369,1.8477533e+14
119,9,producer,49.81932,15.497228,11.096211,1.8477533e+14
119,10,injector,31.669828,54.58145,46.573246,1.8477533e+14
119,11,producer,49.67214,33.10199,58.055424,1.8477533e+14
120,0,injector,58.70316,42.674442,65.08608,1.8726549e+14
120,1,producer,49.666294,35.07849,46.578606,1.8726549e+14
120,2,injector,50.591408,59.193478,3.3039875,1.8726549e+14
120,3,producer,50.01733,34.089897,47.810146,1.8726549e+14
120,4,injector,48.260204,6.781286,58.611877,1.8726549e+14
120,5,producer,49.588802,7.6427436,65.55423,1.8726549e+14
120,6,injector,49.607105,53.500713,20.061382,1.8726549e+14
